Statistics_Analysis_Results, , , , , , 
Timestamp,Time [s],Mean Value[Intensity],Variance[-],Standard Deviation[Intensity],Weighted Average[nm (vac)],Max Value[Intensity]
2017-06-27T10:37:37.9200000-03:00,0.000000000E+000,5.333474957E-002,3.579394760E-003,5.982804326E-002,7.772007037E+002,1.780943125E-001
2017-06-27T10:37:38.9200000-03:00,1.000000000E+000,5.273147988E-002,3.482405532E-003,5.901191008E-002,7.771925144E+002,1.770627648E-001
2017-06-27T10:37:39.9300000-03:00,2.010000000E+000,5.333821868E-002,3.590859815E-003,5.992378338E-002,7.771952046E+002,1.807729751E-001
2017-06-27T10:37:40.9300000-03:00,3.010000000E+000,5.360509848E-002,3.559196813E-003,5.965900446E-002,7.772030546E+002,1.805551201E-001
2017-06-27T10:37:41.9300000-03:00,4.010000000E+000,5.242537506E-002,3.495643706E-003,5.912396896E-002,7.771921925E+002,1.766511947E-001
2017-06-27T10:37:42.9300000-03:00,5.010000000E+000,5.318964901E-002,3.480356510E-003,5.899454644E-002,7.772045044E+002,1.753697246E-001
2017-06-27T10:37:43.9300000-03:00,6.010000000E+000,5.290384669E-002,3.513638856E-003,5.927595513E-002,7.771983572E+002,1.758884341E-001
2017-06-27T10:37:44.9300000-03:00,7.010000000E+000,5.281716783E-002,3.585125637E-003,5.987591867E-002,7.771969774E+002,1.769842505E-001
2017-06-27T10:37:45.9300000-03:00,8.010000000E+000,5.285243172E-002,3.513566288E-003,5.927534301E-002,7.771970797E+002,1.772395521E-001
2017-06-27T10:37:46.9300000-03:00,9.010000000E+000,5.324583667E-002,3.534925917E-003,5.945524297E-002,7.771992933E+002,1.766961217E-001
2017-06-27T10:37:47.9300000-03:00,1.001000000E+001,5.269535407E-002,3.503610314E-003,5.919130269E-002,7.771957874E+002,1.767745018E-001
2017-06-27T10:37:48.9300000-03:00,1.101000000E+001,5.327145834E-002,3.604229933E-003,6.003523909E-002,7.771947400E+002,1.759241670E-001
2017-06-27T10:37:49.9300000-03:00,1.201000000E+001,5.273465015E-002,3.486344749E-003,5.904527711E-002,7.772033615E+002,1.755963266E-001
2017-06-27T10:37:50.9300000-03:00,1.301000000E+001,5.220446244E-002,3.490787389E-003,5.908288575E-002,7.771913836E+002,1.758457720E-001
2017-06-27T10:37:51.9200000-03:00,1.400000000E+001,5.230748837E-002,3.457227526E-003,5.879819322E-002,7.771994708E+002,1.768067479E-001
2017-06-27T10:37:52.9200000-03:00,1.500000000E+001,5.318803334E-002,3.539154158E-003,5.949079053E-002,7.771966427E+002,1.782527864E-001
2017-06-27T10:37:53.9200000-03:00,1.600000000E+001,5.267898215E-002,3.528130974E-003,5.939807214E-002,7.771915234E+002,1.749528646E-001
2017-06-27T10:37:54.9200000-03:00,1.700000000E+001,5.304479921E-002,3.562015649E-003,5.968262435E-002,7.771953379E+002,1.773564070E-001
2017-06-27T10:37:55.9200000-03:00,1.800000000E+001,5.359789300E-002,3.620086137E-003,6.016715164E-002,7.771949873E+002,1.808824092E-001
2017-06-27T10:37:56.9200000-03:00,1.900000000E+001,5.271540096E-002,3.472484382E-003,5.892778955E-002,7.772001408E+002,1.735555828E-001
2017-06-27T10:37:57.9300000-03:00,2.001000000E+001,5.263663946E-002,3.525872202E-003,5.937905525E-002,7.771945725E+002,1.758092940E-001
2017-06-27T10:37:58.9300000-03:00,2.101000000E+001,5.333257157E-002,3.599043281E-003,5.999202682E-002,7.772033828E+002,1.790283173E-001
2017-06-27T10:37:59.9300000-03:00,2.201000000E+001,5.278627388E-002,3.570401754E-003,5.975283887E-002,7.771984838E+002,1.792773902E-001
2017-06-27T10:38:00.9300000-03:00,2.301000000E+001,5.286391605E-002,3.537456622E-003,5.947652160E-002,7.771951298E+002,1.759719104E-001
2017-06-27T10:38:01.9300000-03:00,2.401000000E+001,5.287243685E-002,3.546299009E-003,5.955081031E-002,7.771948148E+002,1.768330187E-001
2017-06-27T10:38:02.9300000-03:00,2.501000000E+001,5.268958314E-002,3.549558018E-003,5.957816729E-002,7.772032461E+002,1.760816723E-001
2017-06-27T10:38:03.9100000-03:00,2.599000000E+001,5.340552589E-002,3.544004854E-003,5.953154503E-002,7.771945521E+002,1.763526350E-001
2017-06-27T10:38:04.9100000-03:00,2.699000000E+001,5.356274461E-002,3.630525653E-003,6.025384347E-002,7.771840341E+002,1.803123802E-001
2017-06-27T10:38:05.9100000-03:00,2.799000000E+001,5.292103419E-002,3.545575262E-003,5.954473328E-002,7.771996988E+002,1.789495796E-001
2017-06-27T10:38:06.9100000-03:00,2.899000000E+001,5.300203200E-002,3.541902858E-003,5.951388794E-002,7.771949363E+002,1.755348742E-001
2017-06-27T10:38:07.9100000-03:00,2.999000000E+001,5.286326114E-002,3.501684305E-003,5.917503110E-002,7.772097034E+002,1.750734746E-001
2017-06-27T10:38:08.9200000-03:00,3.100000000E+001,5.310700071E-002,3.550739612E-003,5.958808280E-002,7.771912921E+002,1.786755919E-001
2017-06-27T10:38:09.9200000-03:00,3.200000000E+001,5.221793320E-002,3.509922970E-003,5.924460287E-002,7.771825405E+002,1.775135845E-001
2017-06-27T10:38:10.9200000-03:00,3.300000000E+001,5.264051998E-002,3.526776529E-003,5.938666963E-002,7.771923283E+002,1.780204326E-001
2017-06-27T10:38:11.9200000-03:00,3.400000000E+001,5.215770542E-002,3.486550844E-003,5.904702231E-002,7.771940329E+002,1.742656231E-001
2017-06-27T10:38:12.9200000-03:00,3.500000000E+001,5.293349635E-002,3.521644793E-003,5.934344777E-002,7.771947439E+002,1.785510480E-001
2017-06-27T10:38:13.9200000-03:00,3.600000000E+001,5.307952591E-002,3.539425266E-003,5.949306906E-002,7.772000714E+002,1.765414327E-001
2017-06-27T10:38:14.9200000-03:00,3.700000000E+001,5.261611861E-002,3.617504535E-003,6.014569423E-002,7.771940899E+002,1.782048792E-001
2017-06-27T10:38:15.9200000-03:00,3.800000000E+001,5.340235490E-002,3.601140707E-003,6.000950513E-002,7.772099294E+002,1.762691289E-001
2017-06-27T10:38:16.9200000-03:00,3.900000000E+001,5.281802689E-002,3.538551363E-003,5.948572403E-002,7.771926920E+002,1.757996380E-001
2017-06-27T10:38:17.9200000-03:00,4.000000000E+001,5.268120687E-002,3.484622238E-003,5.903068895E-002,7.771959945E+002,1.746880114E-001
2017-06-27T10:38:18.9200000-03:00,4.100000000E+001,5.294964046E-002,3.512418445E-003,5.926565991E-002,7.771951417E+002,1.773383915E-001
