Statistics_Analysis_Results, , , , , , 
Timestamp,Time [s],Mean Value[Intensity],Variance[-],Standard Deviation[Intensity],Weighted Average[nm (vac)],Max Value[Intensity]
2017-06-27T11:31:10.2300000-03:00,0.000000000E+000,3.787270339E-002,9.934951148E-004,3.151975753E-002,7.771359299E+002,9.148257971E-002
2017-06-27T11:31:11.2500000-03:00,1.020000000E+000,3.778784292E-002,9.615383754E-004,3.100868226E-002,7.771257730E+002,8.858145028E-002
2017-06-27T11:31:12.2500000-03:00,2.020000000E+000,3.902905644E-002,1.022604163E-003,3.197818262E-002,7.771305467E+002,9.024137259E-002
2017-06-27T11:31:13.2500000-03:00,3.020000000E+000,3.866888240E-002,9.699949426E-004,3.114474181E-002,7.771437527E+002,8.775504678E-002
2017-06-27T11:31:14.2600000-03:00,4.030000000E+000,3.838494644E-002,9.812305770E-004,3.132460019E-002,7.771180876E+002,8.810693771E-002
2017-06-27T11:31:15.2600000-03:00,5.030000000E+000,3.827289674E-002,1.005140566E-003,3.170395190E-002,7.771368694E+002,9.066340327E-002
2017-06-27T11:31:16.2600000-03:00,6.030000000E+000,3.810009447E-002,9.430330977E-004,3.070884397E-002,7.771214379E+002,8.853663504E-002
2017-06-27T11:31:17.2600000-03:00,7.030000000E+000,3.800011329E-002,9.857678232E-004,3.139693971E-002,7.771383388E+002,8.950015157E-002
2017-06-27T11:31:18.2600000-03:00,8.030000000E+000,3.833301547E-002,9.561735385E-004,3.092205586E-002,7.771279676E+002,8.994667977E-002
2017-06-27T11:31:19.2700000-03:00,9.040000000E+000,3.827047767E-002,1.000207859E-003,3.162606297E-002,7.771309710E+002,9.026305377E-002
2017-06-27T11:31:20.2600000-03:00,1.003000000E+001,3.826783001E-002,9.203383341E-004,3.033707854E-002,7.771402636E+002,8.644881099E-002
2017-06-27T11:31:21.2600000-03:00,1.103000000E+001,3.837031295E-002,9.935260655E-004,3.152024850E-002,7.771285614E+002,8.976171911E-002
2017-06-27T11:31:22.2700000-03:00,1.204000000E+001,3.846730048E-002,9.797584970E-004,3.130109418E-002,7.771327687E+002,9.311567247E-002
2017-06-27T11:31:23.2700000-03:00,1.304000000E+001,3.807330589E-002,1.017255192E-003,3.189443827E-002,7.771341843E+002,9.030652791E-002
2017-06-27T11:31:24.2700000-03:00,1.404000000E+001,3.738589415E-002,9.698354275E-004,3.114218084E-002,7.771411270E+002,8.759594709E-002
2017-06-27T11:31:25.2700000-03:00,1.504000000E+001,3.895474272E-002,9.854297407E-004,3.139155524E-002,7.771365117E+002,8.924581856E-002
2017-06-27T11:31:26.2800000-03:00,1.605000000E+001,3.812201372E-002,9.429405140E-004,3.070733649E-002,7.771298584E+002,8.702664822E-002
2017-06-27T11:31:27.2800000-03:00,1.705000000E+001,3.822456379E-002,1.043688970E-003,3.230617541E-002,7.771326052E+002,9.134088457E-002
2017-06-27T11:31:28.2800000-03:00,1.805000000E+001,3.816767625E-002,9.119842677E-004,3.019907727E-002,7.771278556E+002,8.790235966E-002
