Statistics_Analysis_Results, , , , , , 
Timestamp,Time [s],Mean Value[Intensity],Variance[-],Standard Deviation[Intensity],Weighted Average[nm (vac)],Max Value[Intensity]
2017-06-27T13:14:14.5800000-03:00,0.000000000E+000,2.702497100E-002,1.884781098E-003,4.341406567E-002,7.772444643E+002,1.654666662E-001
2017-06-27T13:14:15.6000000-03:00,1.020000000E+000,2.681961856E-002,1.803465555E-003,4.246722919E-002,7.772643733E+002,1.598351747E-001
2017-06-27T13:14:16.6000000-03:00,2.020000000E+000,2.675081272E-002,1.826156668E-003,4.273355436E-002,7.772396749E+002,1.606437862E-001
2017-06-27T13:14:17.6000000-03:00,3.020000000E+000,2.685554131E-002,1.798879033E-003,4.241319409E-002,7.772555494E+002,1.607968211E-001
2017-06-27T13:14:18.6000000-03:00,4.020000000E+000,2.649061771E-002,1.815830046E-003,4.261255738E-002,7.772641448E+002,1.619961411E-001
2017-06-27T13:14:19.6100000-03:00,5.030000000E+000,2.733181647E-002,1.796813873E-003,4.238884137E-002,7.772766537E+002,1.599112302E-001
2017-06-27T13:14:20.6100000-03:00,6.030000000E+000,2.726425760E-002,1.879340337E-003,4.335135912E-002,7.772270335E+002,1.634024084E-001
2017-06-27T13:14:21.6100000-03:00,7.030000000E+000,2.718831648E-002,1.791891392E-003,4.233073814E-002,7.772524179E+002,1.601685733E-001
2017-06-27T13:14:22.6100000-03:00,8.030000000E+000,2.613976347E-002,1.800509561E-003,4.243241169E-002,7.772086795E+002,1.603696048E-001
2017-06-27T13:14:23.6200000-03:00,9.040000000E+000,2.734123604E-002,1.852462668E-003,4.304024474E-002,7.772669881E+002,1.597396284E-001
2017-06-27T13:14:24.6200000-03:00,1.004000000E+001,2.653989804E-002,1.838625110E-003,4.287919203E-002,7.772340822E+002,1.635243893E-001
2017-06-27T13:14:25.6200000-03:00,1.104000000E+001,2.681768969E-002,1.800618169E-003,4.243369144E-002,7.772592675E+002,1.580734998E-001
2017-06-27T13:14:26.6200000-03:00,1.204000000E+001,2.668728759E-002,1.870695603E-003,4.325153873E-002,7.772537145E+002,1.626105458E-001
2017-06-27T13:14:27.6200000-03:00,1.304000000E+001,2.632350940E-002,1.812374396E-003,4.257199075E-002,7.772306871E+002,1.595321745E-001
2017-06-27T13:14:28.6300000-03:00,1.405000000E+001,2.668054752E-002,1.822055947E-003,4.268554728E-002,7.772451464E+002,1.571660191E-001
2017-06-27T13:14:29.6300000-03:00,1.505000000E+001,2.692361368E-002,1.817637306E-003,4.263375782E-002,7.772524558E+002,1.614424288E-001
2017-06-27T13:14:30.6300000-03:00,1.605000000E+001,2.678755935E-002,1.793938089E-003,4.235490631E-002,7.772356481E+002,1.587865055E-001
2017-06-27T13:14:31.6300000-03:00,1.705000000E+001,2.652981801E-002,1.829218617E-003,4.276936541E-002,7.772398143E+002,1.608832777E-001
2017-06-27T13:14:32.6400000-03:00,1.806000000E+001,2.699171085E-002,1.824275896E-003,4.271154289E-002,7.772348808E+002,1.587926447E-001
2017-06-27T13:14:33.6400000-03:00,1.906000000E+001,2.659645746E-002,1.811191103E-003,4.255809092E-002,7.772297005E+002,1.588569134E-001
2017-06-27T13:14:34.6400000-03:00,2.006000000E+001,2.678876427E-002,1.874051475E-003,4.329031618E-002,7.772656605E+002,1.622715145E-001
2017-06-27T13:14:35.6400000-03:00,2.106000000E+001,2.673499775E-002,1.806623504E-003,4.250439394E-002,7.772379448E+002,1.598877907E-001
2017-06-27T13:14:36.6400000-03:00,2.206000000E+001,2.744617997E-002,1.790269842E-003,4.231158047E-002,7.772822812E+002,1.587052047E-001
2017-06-27T13:14:37.6400000-03:00,2.306000000E+001,2.654310005E-002,1.850661955E-003,4.301932071E-002,7.772364180E+002,1.640796661E-001
2017-06-27T13:14:38.6400000-03:00,2.406000000E+001,2.718768026E-002,1.817161773E-003,4.262818051E-002,7.772627548E+002,1.624331474E-001
2017-06-27T13:14:39.6400000-03:00,2.506000000E+001,2.701399813E-002,1.801084913E-003,4.243919077E-002,7.772601755E+002,1.620071083E-001
2017-06-27T13:14:40.6400000-03:00,2.606000000E+001,2.643404856E-002,1.822173596E-003,4.268692535E-002,7.772507438E+002,1.611885726E-001
2017-06-27T13:14:41.6500000-03:00,2.707000000E+001,2.699022881E-002,1.798573610E-003,4.240959337E-002,7.772479911E+002,1.598527580E-001
2017-06-27T13:14:42.6500000-03:00,2.807000000E+001,2.637879081E-002,1.827674000E-003,4.275130407E-002,7.772264605E+002,1.611521393E-001
2017-06-27T13:14:43.6500000-03:00,2.907000000E+001,2.671312745E-002,1.780345909E-003,4.219414543E-002,7.772202542E+002,1.602466404E-001
2017-06-27T13:14:44.6500000-03:00,3.007000000E+001,2.704909093E-002,1.813578784E-003,4.258613371E-002,7.772566184E+002,1.619718671E-001
2017-06-27T13:14:45.6600000-03:00,3.108000000E+001,2.713032996E-002,1.814255433E-003,4.259407744E-002,7.772483509E+002,1.597779393E-001
2017-06-27T13:14:46.6600000-03:00,3.208000000E+001,2.687030688E-002,1.818905826E-003,4.264863217E-002,7.772543547E+002,1.611607820E-001
2017-06-27T13:14:47.6600000-03:00,3.308000000E+001,2.684504637E-002,1.807503991E-003,4.251475027E-002,7.772681575E+002,1.614327133E-001
2017-06-27T13:14:48.6600000-03:00,3.408000000E+001,2.658238802E-002,1.831408147E-003,4.279495469E-002,7.772343701E+002,1.600702703E-001
2017-06-27T13:14:49.6600000-03:00,3.508000000E+001,2.663651144E-002,1.816079684E-003,4.261548643E-002,7.772311667E+002,1.615038514E-001
2017-06-27T13:14:50.6700000-03:00,3.609000000E+001,2.652921085E-002,1.792765404E-003,4.234106050E-002,7.772472948E+002,1.583848298E-001
2017-06-27T13:14:51.6700000-03:00,3.709000000E+001,2.624243588E-002,1.785365958E-003,4.225359106E-002,7.772640065E+002,1.606384814E-001
2017-06-27T13:14:52.6700000-03:00,3.809000000E+001,2.724285841E-002,1.801690415E-003,4.244632393E-002,7.772520214E+002,1.611279994E-001
2017-06-27T13:14:53.6700000-03:00,3.909000000E+001,2.704528348E-002,1.789758148E-003,4.230553331E-002,7.772536378E+002,1.598911732E-001
2017-06-27T13:14:54.6800000-03:00,4.010000000E+001,2.741762580E-002,1.807918119E-003,4.251962040E-002,7.772623048E+002,1.635578722E-001
2017-06-27T13:14:55.6800000-03:00,4.110000000E+001,2.710762153E-002,1.783288905E-003,4.222900549E-002,7.772706539E+002,1.586893201E-001
2017-06-27T13:14:56.6800000-03:00,4.210000000E+001,2.651336066E-002,1.786622621E-003,4.226845893E-002,7.772826763E+002,1.582508087E-001
2017-06-27T13:14:57.6800000-03:00,4.310000000E+001,2.710709275E-002,1.790973955E-003,4.231990022E-002,7.772876773E+002,1.604627520E-001
2017-06-27T13:14:58.6900000-03:00,4.411000000E+001,2.597615086E-002,1.792397624E-003,4.233671720E-002,7.772445464E+002,1.610109955E-001
2017-06-27T13:14:59.6900000-03:00,4.511000000E+001,2.677960916E-002,1.807552555E-003,4.251532142E-002,7.772525172E+002,1.578529179E-001
2017-06-27T13:15:00.6900000-03:00,4.611000000E+001,2.630006167E-002,1.824555229E-003,4.271481276E-002,7.772410962E+002,1.605795473E-001
2017-06-27T13:15:01.6900000-03:00,4.711000000E+001,2.646805732E-002,1.794211960E-003,4.235813924E-002,7.772619385E+002,1.607076526E-001
2017-06-27T13:15:02.7000000-03:00,4.812000000E+001,2.628710653E-002,1.778227029E-003,4.216902926E-002,7.772270786E+002,1.595346332E-001
2017-06-27T13:15:03.7000000-03:00,4.912000000E+001,2.703910183E-002,1.820610259E-003,4.266860977E-002,7.772745426E+002,1.581563503E-001
2017-06-27T13:15:04.6900000-03:00,5.011000000E+001,2.614820233E-002,1.803844852E-003,4.247169471E-002,7.772571916E+002,1.586223692E-001
2017-06-27T13:15:05.6900000-03:00,5.111000000E+001,2.695214184E-002,1.854739722E-003,4.306668924E-002,7.772461846E+002,1.597715765E-001
2017-06-27T13:15:06.7000000-03:00,5.212000000E+001,2.616933326E-002,1.756213378E-003,4.190719959E-002,7.772740722E+002,1.594738662E-001
2017-06-27T13:15:07.7000000-03:00,5.312000000E+001,2.685203554E-002,1.813406075E-003,4.258410590E-002,7.772699133E+002,1.591180861E-001
2017-06-27T13:15:08.7000000-03:00,5.412000000E+001,2.722075449E-002,1.807377461E-003,4.251326218E-002,7.772826158E+002,1.596007794E-001
2017-06-27T13:15:09.7000000-03:00,5.512000000E+001,2.683183244E-002,1.807068465E-003,4.250962790E-002,7.772734301E+002,1.574713141E-001
2017-06-27T13:15:10.7000000-03:00,5.612000000E+001,2.704480617E-002,1.820836915E-003,4.267126568E-002,7.772766423E+002,1.601094902E-001
2017-06-27T13:15:11.7000000-03:00,5.712000000E+001,2.720616459E-002,1.799115562E-003,4.241598239E-002,7.772757659E+002,1.607115865E-001
2017-06-27T13:15:12.7000000-03:00,5.812000000E+001,2.678541080E-002,1.832836758E-003,4.281164279E-002,7.772290157E+002,1.614580899E-001
2017-06-27T13:15:13.7000000-03:00,5.912000000E+001,2.703314334E-002,1.786524200E-003,4.226729468E-002,7.772632913E+002,1.583310962E-001
2017-06-27T13:15:14.7200000-03:00,6.014000000E+001,2.624306534E-002,1.838106405E-003,4.287314317E-002,7.772352791E+002,1.604086906E-001
2017-06-27T13:15:15.7200000-03:00,6.114000000E+001,2.710034444E-002,1.827519067E-003,4.274949201E-002,7.772286737E+002,1.624590158E-001
2017-06-27T13:15:16.7200000-03:00,6.214000000E+001,2.679506237E-002,1.782341323E-003,4.221778444E-002,7.772270979E+002,1.583115608E-001
2017-06-27T13:15:17.7200000-03:00,6.314000000E+001,2.748323712E-002,1.840458487E-003,4.290056511E-002,7.772183167E+002,1.601168513E-001
2017-06-27T13:15:18.7200000-03:00,6.414000000E+001,2.692900109E-002,1.784376059E-003,4.224187566E-002,7.772559147E+002,1.599179357E-001
2017-06-27T13:15:19.7200000-03:00,6.514000000E+001,2.637703510E-002,1.785246309E-003,4.225217519E-002,7.772684117E+002,1.578177214E-001
2017-06-27T13:15:20.7200000-03:00,6.614000000E+001,2.724682167E-002,1.806537053E-003,4.250337696E-002,7.772657966E+002,1.621303707E-001
2017-06-27T13:15:21.7300000-03:00,6.715000000E+001,2.676286078E-002,1.770790346E-003,4.208075981E-002,7.772498899E+002,1.566323489E-001
2017-06-27T13:15:22.7300000-03:00,6.815000000E+001,2.736007046E-002,1.791254117E-003,4.232321015E-002,7.772724960E+002,1.618698239E-001
