Statistics_Analysis_Results, , , , , , 
Timestamp,Time [s],Mean Value[Intensity],Variance[-],Standard Deviation[Intensity],Weighted Average[nm (vac)],Max Value[Intensity]
2017-06-27T12:58:45.6600000-03:00,0.000000000E+000,3.422818134E-002,1.918272212E-003,4.379808457E-002,7.772354473E+002,1.330149770E-001
2017-06-27T12:58:46.6600000-03:00,1.000000000E+000,3.375739800E-002,1.876273778E-003,4.331597601E-002,7.772347676E+002,1.357934475E-001
2017-06-27T12:58:47.6600000-03:00,2.000000000E+000,3.396194602E-002,1.884191787E-003,4.340727804E-002,7.772301206E+002,1.321140826E-001
2017-06-27T12:58:48.6600000-03:00,3.000000000E+000,3.386392151E-002,1.895147254E-003,4.353328903E-002,7.772420072E+002,1.327997744E-001
2017-06-27T12:58:49.6600000-03:00,4.000000000E+000,3.486733921E-002,1.865839134E-003,4.319536010E-002,7.772468535E+002,1.321050525E-001
2017-06-27T12:58:50.6600000-03:00,5.000000000E+000,3.419062879E-002,1.890213341E-003,4.347658382E-002,7.772281715E+002,1.342943609E-001
2017-06-27T12:58:51.6600000-03:00,6.000000000E+000,3.462969357E-002,1.937687295E-003,4.401916963E-002,7.772355466E+002,1.340606362E-001
2017-06-27T12:58:52.6600000-03:00,7.000000000E+000,3.373953944E-002,1.885420188E-003,4.342142545E-002,7.772299642E+002,1.342479438E-001
2017-06-27T12:58:53.6600000-03:00,8.000000000E+000,3.404109575E-002,1.905773091E-003,4.365516110E-002,7.772487186E+002,1.344325989E-001
2017-06-27T12:58:54.6600000-03:00,9.000000000E+000,3.412918905E-002,1.857190670E-003,4.309513511E-002,7.772416268E+002,1.333011091E-001
2017-06-27T12:58:55.6600000-03:00,1.000000000E+001,3.407740741E-002,1.927440082E-003,4.390262044E-002,7.772308259E+002,1.353394091E-001
2017-06-27T12:58:56.6600000-03:00,1.100000000E+001,3.410731491E-002,1.876839165E-003,4.332250183E-002,7.772329550E+002,1.306539625E-001
2017-06-27T12:58:57.6600000-03:00,1.200000000E+001,3.438292135E-002,1.895903235E-003,4.354197096E-002,7.772458297E+002,1.348970681E-001
2017-06-27T12:58:58.6600000-03:00,1.300000000E+001,3.455862838E-002,1.889070832E-003,4.346344248E-002,7.772278697E+002,1.344714463E-001
2017-06-27T12:58:59.6600000-03:00,1.400000000E+001,3.377351910E-002,1.899367674E-003,4.358173555E-002,7.772297411E+002,1.338844150E-001
2017-06-27T12:59:00.6600000-03:00,1.500000000E+001,3.393370767E-002,1.855539783E-003,4.307597686E-002,7.772308990E+002,1.341102272E-001
2017-06-27T12:59:01.6500000-03:00,1.599000000E+001,3.369290238E-002,1.813508992E-003,4.258531427E-002,7.772223045E+002,1.311189234E-001
2017-06-27T12:59:02.6500000-03:00,1.699000000E+001,3.428477174E-002,1.866299189E-003,4.320068506E-002,7.772238649E+002,1.334260404E-001
2017-06-27T12:59:03.6500000-03:00,1.799000000E+001,3.386896759E-002,1.887817833E-003,4.344902568E-002,7.772395598E+002,1.319931597E-001
2017-06-27T12:59:04.6500000-03:00,1.899000000E+001,3.416796761E-002,1.883447867E-003,4.339870813E-002,7.772358359E+002,1.333546638E-001
2017-06-27T12:59:05.6500000-03:00,1.999000000E+001,3.433126635E-002,1.917922093E-003,4.379408742E-002,7.772268594E+002,1.364413053E-001
2017-06-27T12:59:06.6500000-03:00,2.099000000E+001,3.418450295E-002,1.900065577E-003,4.358974165E-002,7.772348087E+002,1.330762357E-001
2017-06-27T12:59:07.6500000-03:00,2.199000000E+001,3.495429361E-002,1.888467808E-003,4.345650479E-002,7.772280077E+002,1.362058073E-001
2017-06-27T12:59:08.6500000-03:00,2.299000000E+001,3.346870782E-002,1.877448751E-003,4.332953670E-002,7.772181761E+002,1.302121282E-001
2017-06-27T12:59:09.6500000-03:00,2.399000000E+001,3.462774028E-002,1.878669317E-003,4.334361911E-002,7.772480528E+002,1.296389103E-001
2017-06-27T12:59:10.6500000-03:00,2.499000000E+001,3.426534242E-002,1.934412116E-003,4.398195216E-002,7.772351238E+002,1.362568140E-001
2017-06-27T12:59:11.6500000-03:00,2.599000000E+001,3.433182050E-002,1.892801291E-003,4.350633622E-002,7.772234930E+002,1.329181641E-001
2017-06-27T12:59:12.6500000-03:00,2.699000000E+001,3.376896274E-002,1.846933585E-003,4.297596520E-002,7.772382523E+002,1.302308291E-001
2017-06-27T12:59:13.6500000-03:00,2.799000000E+001,3.361448604E-002,1.863769239E-003,4.317139376E-002,7.772355946E+002,1.320440173E-001
2017-06-27T12:59:14.6500000-03:00,2.899000000E+001,3.423770873E-002,1.940359722E-003,4.404951443E-002,7.772221081E+002,1.379216313E-001
2017-06-27T12:59:15.6500000-03:00,2.999000000E+001,3.407707995E-002,1.857620771E-003,4.310012496E-002,7.772269772E+002,1.329715103E-001
2017-06-27T12:59:16.6500000-03:00,3.099000000E+001,3.485664918E-002,1.868310553E-003,4.322395809E-002,7.772368552E+002,1.303449571E-001
2017-06-27T12:59:17.6500000-03:00,3.199000000E+001,3.387504589E-002,1.901133501E-003,4.360198965E-002,7.772347463E+002,1.343044788E-001
2017-06-27T12:59:18.6500000-03:00,3.299000000E+001,3.392031612E-002,1.795484109E-003,4.237315316E-002,7.772382989E+002,1.322404742E-001
2017-06-27T12:59:19.6500000-03:00,3.399000000E+001,3.437085023E-002,1.914128756E-003,4.375075720E-002,7.772523652E+002,1.327103227E-001
2017-06-27T12:59:20.6500000-03:00,3.499000000E+001,3.384924355E-002,1.916452896E-003,4.377731029E-002,7.772347536E+002,1.336457431E-001
2017-06-27T12:59:21.6500000-03:00,3.599000000E+001,3.396894246E-002,1.838788965E-003,4.288110266E-002,7.772324641E+002,1.316587329E-001
2017-06-27T12:59:22.6500000-03:00,3.699000000E+001,3.401804419E-002,1.815445974E-003,4.260805058E-002,7.772360625E+002,1.314568222E-001
2017-06-27T12:59:23.6500000-03:00,3.799000000E+001,3.378199020E-002,1.887830849E-003,4.344917548E-002,7.772267985E+002,1.353900731E-001
2017-06-27T12:59:24.6500000-03:00,3.899000000E+001,3.494647116E-002,1.897325587E-003,4.355830101E-002,7.772433950E+002,1.365739405E-001
2017-06-27T12:59:25.6500000-03:00,3.999000000E+001,3.403822059E-002,1.884340938E-003,4.340899605E-002,7.772466764E+002,1.345028877E-001
2017-06-27T12:59:26.6500000-03:00,4.099000000E+001,3.388844303E-002,1.889262915E-003,4.346565213E-002,7.772378481E+002,1.331729889E-001
2017-06-27T12:59:27.6500000-03:00,4.199000000E+001,3.404299142E-002,1.892446729E-003,4.350226119E-002,7.772234404E+002,1.337498575E-001
2017-06-27T12:59:28.6500000-03:00,4.299000000E+001,3.410632894E-002,1.839737485E-003,4.289216112E-002,7.772317755E+002,1.332103163E-001
2017-06-27T12:59:29.6500000-03:00,4.399000000E+001,3.423163566E-002,1.878712514E-003,4.334411741E-002,7.772322512E+002,1.321189851E-001
2017-06-27T12:59:30.6500000-03:00,4.499000000E+001,3.383404386E-002,1.880315797E-003,4.336260829E-002,7.772533934E+002,1.310306937E-001
2017-06-27T12:59:31.6500000-03:00,4.599000000E+001,3.408119637E-002,1.837672354E-003,4.286808083E-002,7.772338566E+002,1.308114082E-001
2017-06-27T12:59:32.6500000-03:00,4.699000000E+001,3.394554202E-002,1.845958394E-003,4.296461793E-002,7.772278388E+002,1.328452975E-001
2017-06-27T12:59:33.6500000-03:00,4.799000000E+001,3.383200950E-002,1.845688049E-003,4.296147168E-002,7.772414523E+002,1.294728070E-001
2017-06-27T12:59:34.6500000-03:00,4.899000000E+001,3.389542558E-002,1.898735491E-003,4.357448210E-002,7.772198655E+002,1.324190348E-001
2017-06-27T12:59:35.6500000-03:00,4.999000000E+001,3.379223945E-002,1.848769288E-003,4.299731722E-002,7.772280004E+002,1.331327856E-001
2017-06-27T12:59:36.6500000-03:00,5.099000000E+001,3.395676180E-002,1.833218708E-003,4.281610337E-002,7.772284140E+002,1.306118369E-001
2017-06-27T12:59:37.6500000-03:00,5.199000000E+001,3.393669785E-002,1.848199677E-003,4.299069292E-002,7.772400995E+002,1.300090104E-001
2017-06-27T12:59:38.6500000-03:00,5.299000000E+001,3.386351640E-002,1.821242789E-003,4.267602124E-002,7.772292223E+002,1.313290447E-001
2017-06-27T12:59:39.6500000-03:00,5.399000000E+001,3.410811055E-002,1.930274807E-003,4.393489282E-002,7.772103188E+002,1.353301406E-001
2017-06-27T12:59:40.6500000-03:00,5.499000000E+001,3.348688302E-002,1.849914323E-003,4.301063035E-002,7.772380636E+002,1.319186687E-001
2017-06-27T12:59:41.6500000-03:00,5.599000000E+001,3.375046166E-002,1.849601354E-003,4.300699192E-002,7.772271734E+002,1.308401823E-001
2017-06-27T12:59:42.6500000-03:00,5.699000000E+001,3.459247880E-002,1.911385643E-003,4.371939665E-002,7.772391860E+002,1.328516901E-001
2017-06-27T12:59:43.6400000-03:00,5.798000000E+001,3.471096620E-002,1.925460097E-003,4.388006492E-002,7.772413890E+002,1.360757500E-001
2017-06-27T12:59:44.6400000-03:00,5.898000000E+001,3.356364119E-002,1.779228575E-003,4.218090296E-002,7.772285627E+002,1.287934184E-001
