Statistics_Analysis_Results, , , , , , 
Timestamp,Time [s],Mean Value[Intensity],Variance[-],Standard Deviation[Intensity],Weighted Average[nm (vac)],Max Value[Intensity]
2017-06-27T12:41:53.5100000-03:00,0.000000000E+000,2.432574717E-002,6.929306873E-004,2.632357664E-002,7.771782582E+002,7.854415476E-002
2017-06-27T12:41:54.5100000-03:00,1.000000000E+000,2.398472543E-002,7.013734777E-004,2.648345668E-002,7.771929425E+002,7.878817618E-002
2017-06-27T12:41:55.5100000-03:00,2.000000000E+000,2.485902760E-002,7.084241399E-004,2.661623828E-002,7.771826957E+002,7.789762318E-002
2017-06-27T12:41:56.5000000-03:00,2.990000000E+000,2.377608117E-002,6.985925050E-004,2.643090057E-002,7.772200240E+002,7.670401037E-002
2017-06-27T12:41:57.5000000-03:00,3.990000000E+000,2.332648649E-002,7.197858127E-004,2.682882429E-002,7.771568926E+002,7.500914484E-002
2017-06-27T12:41:58.5000000-03:00,4.990000000E+000,2.390328276E-002,6.643102709E-004,2.577421717E-002,7.771843960E+002,7.446460426E-002
2017-06-27T12:41:59.5000000-03:00,5.990000000E+000,2.370053127E-002,6.812366178E-004,2.610050991E-002,7.771815456E+002,7.752510160E-002
2017-06-27T12:42:00.5000000-03:00,6.990000000E+000,2.404320265E-002,7.271472094E-004,2.696566723E-002,7.771859554E+002,7.426021993E-002
2017-06-27T12:42:01.4900000-03:00,7.980000000E+000,2.417686457E-002,7.276152775E-004,2.697434480E-002,7.771812871E+002,7.749744505E-002
2017-06-27T12:42:02.4900000-03:00,8.980000000E+000,2.424198449E-002,6.950669497E-004,2.636412240E-002,7.771899919E+002,7.612317801E-002
2017-06-27T12:42:03.4900000-03:00,9.980000000E+000,2.374300216E-002,6.980719486E-004,2.642105124E-002,7.771993710E+002,7.622517645E-002
2017-06-27T12:42:04.4900000-03:00,1.098000000E+001,2.331370279E-002,6.969296751E-004,2.639942566E-002,7.771754276E+002,7.586182654E-002
2017-06-27T12:42:05.4800000-03:00,1.197000000E+001,2.287740574E-002,6.725015810E-004,2.593263544E-002,7.771853440E+002,7.327451557E-002
2017-06-27T12:42:06.4800000-03:00,1.297000000E+001,2.427573570E-002,7.108150631E-004,2.666111519E-002,7.771803034E+002,7.726542652E-002
2017-06-27T12:42:07.4800000-03:00,1.397000000E+001,2.369755130E-002,6.698950418E-004,2.588233069E-002,7.771856004E+002,7.474969327E-002
2017-06-27T12:42:08.4800000-03:00,1.497000000E+001,2.328130896E-002,7.122620586E-004,2.668823821E-002,7.771941622E+002,7.983268797E-002
2017-06-27T12:42:09.4700000-03:00,1.596000000E+001,2.334409895E-002,6.989879859E-004,2.643838092E-002,7.771935144E+002,7.600776106E-002
2017-06-27T12:42:10.4700000-03:00,1.696000000E+001,2.444457135E-002,6.923242744E-004,2.631205569E-002,7.772074237E+002,7.545045018E-002
2017-06-27T12:42:11.4700000-03:00,1.796000000E+001,2.360988507E-002,7.102468850E-004,2.665045750E-002,7.771920706E+002,7.798285782E-002
2017-06-27T12:42:12.4700000-03:00,1.896000000E+001,2.335475659E-002,6.623149542E-004,2.573548045E-002,7.772053070E+002,7.664875686E-002
2017-06-27T12:42:13.4700000-03:00,1.996000000E+001,2.344950353E-002,6.839304090E-004,2.615206319E-002,7.771928087E+002,7.613606751E-002
2017-06-27T12:42:14.4600000-03:00,2.095000000E+001,2.335769152E-002,7.066297945E-004,2.658250918E-002,7.771734533E+002,7.802835107E-002
2017-06-27T12:42:15.4600000-03:00,2.195000000E+001,2.377074647E-002,6.853699623E-004,2.617957147E-002,7.771968689E+002,7.483801246E-002
2017-06-27T12:42:16.4600000-03:00,2.295000000E+001,2.390054809E-002,7.138552808E-004,2.671807030E-002,7.771779747E+002,7.679814100E-002
2017-06-27T12:42:17.4600000-03:00,2.395000000E+001,2.350636616E-002,7.006461312E-004,2.646972103E-002,7.771638753E+002,7.723790407E-002
2017-06-27T12:42:18.4500000-03:00,2.494000000E+001,2.309410376E-002,7.156869707E-004,2.675232645E-002,7.771823367E+002,7.822661847E-002
2017-06-27T12:42:19.4500000-03:00,2.594000000E+001,2.413522436E-002,7.123728556E-004,2.669031389E-002,7.771883120E+002,7.897906005E-002
2017-06-27T12:42:20.4400000-03:00,2.693000000E+001,2.316009843E-002,6.829315573E-004,2.613295921E-002,7.771807171E+002,7.485854626E-002
2017-06-27T12:42:21.4400000-03:00,2.793000000E+001,2.272491488E-002,6.703568466E-004,2.589125039E-002,7.771891044E+002,7.414115220E-002
2017-06-27T12:42:22.4300000-03:00,2.892000000E+001,2.336355311E-002,7.140378156E-004,2.672148603E-002,7.771779801E+002,7.693281770E-002
2017-06-27T12:42:23.4300000-03:00,2.992000000E+001,2.403686395E-002,7.183398868E-004,2.680186349E-002,7.771738668E+002,7.760462165E-002
2017-06-27T12:42:24.4300000-03:00,3.092000000E+001,2.397444502E-002,7.020847697E-004,2.649688226E-002,7.771750109E+002,7.734338194E-002
2017-06-27T12:42:25.4300000-03:00,3.192000000E+001,2.383540280E-002,6.920097839E-004,2.630607884E-002,7.771871222E+002,7.648346573E-002
2017-06-27T12:42:26.4300000-03:00,3.292000000E+001,2.394932790E-002,6.869881176E-004,2.621045817E-002,7.771913344E+002,7.514503598E-002
2017-06-27T12:42:27.4200000-03:00,3.391000000E+001,2.352234447E-002,6.891774818E-004,2.625219004E-002,7.772015274E+002,7.516251504E-002
2017-06-27T12:42:28.4200000-03:00,3.491000000E+001,2.348980065E-002,6.944188485E-004,2.635182818E-002,7.771932409E+002,7.841803133E-002
2017-06-27T12:42:29.4200000-03:00,3.591000000E+001,2.315898110E-002,7.113962400E-004,2.667201230E-002,7.771797965E+002,7.639729977E-002
2017-06-27T12:42:30.4200000-03:00,3.691000000E+001,2.374155905E-002,7.100157618E-004,2.664612095E-002,7.771782370E+002,7.690036297E-002
