Statistics_Analysis_Results, , , , , , 
Timestamp,Time [s],Mean Value[Intensity],Variance[-],Standard Deviation[Intensity],Weighted Average[nm (vac)],Max Value[Intensity]
2017-06-27T11:24:20.2400000-03:00,0.000000000E+000,2.353833413E-002,5.133811662E-004,2.265791619E-002,3.909025943E+002,7.411642373E-002
2017-06-27T11:24:21.2400000-03:00,1.000000000E+000,2.331092855E-002,5.116041289E-004,2.261866771E-002,3.908992887E+002,7.294399291E-002
2017-06-27T11:24:22.2600000-03:00,2.020000000E+000,2.377329694E-002,4.974617997E-004,2.230385168E-002,3.909199537E+002,7.234631479E-002
2017-06-27T11:24:23.2600000-03:00,3.020000000E+000,2.335329901E-002,5.139829512E-004,2.267119210E-002,3.909056280E+002,7.094421238E-002
2017-06-27T11:24:24.2600000-03:00,4.020000000E+000,2.289576157E-002,4.961324378E-004,2.227403057E-002,3.909206531E+002,7.158067822E-002
2017-06-27T11:24:25.2500000-03:00,5.010000000E+000,2.335272699E-002,5.185778008E-004,2.277230337E-002,3.909338848E+002,7.147537917E-002
2017-06-27T11:24:26.2500000-03:00,6.010000000E+000,2.359687905E-002,5.133352920E-004,2.265690385E-002,3.909211109E+002,7.346562296E-002
2017-06-27T11:24:27.2500000-03:00,7.010000000E+000,2.374167670E-002,5.202201673E-004,2.280833548E-002,3.909397804E+002,7.132340968E-002
2017-06-27T11:24:28.2500000-03:00,8.010000000E+000,2.365573274E-002,5.383229014E-004,2.320178660E-002,3.909124117E+002,7.282172143E-002
2017-06-27T11:24:29.2500000-03:00,9.010000000E+000,2.270073857E-002,5.033732328E-004,2.243598076E-002,3.909325929E+002,7.112110406E-002
2017-06-27T11:24:30.2500000-03:00,1.001000000E+001,2.340273451E-002,5.339402333E-004,2.310714680E-002,3.909124214E+002,7.071899623E-002
2017-06-27T11:24:31.2500000-03:00,1.101000000E+001,2.285865098E-002,5.133597997E-004,2.265744469E-002,3.909394474E+002,7.052125782E-002
2017-06-27T11:24:32.2500000-03:00,1.201000000E+001,2.255473448E-002,5.095370540E-004,2.257292746E-002,3.909153064E+002,7.107562572E-002
2017-06-27T11:24:33.2500000-03:00,1.301000000E+001,2.326109478E-002,5.328027946E-004,2.308252141E-002,3.909185789E+002,7.498972118E-002
2017-06-27T11:24:34.2500000-03:00,1.401000000E+001,2.320893015E-002,5.221724073E-004,2.285109204E-002,3.909093472E+002,7.483734190E-002
2017-06-27T11:24:35.2400000-03:00,1.500000000E+001,2.339550859E-002,5.164007096E-004,2.272445180E-002,3.909232093E+002,7.412111014E-002
