Statistics_Analysis_Results, , , , , , 
Timestamp,Time [s],Mean Value[Intensity],Variance[-],Standard Deviation[Intensity],Weighted Average[nm (vac)],Max Value[Intensity]
2017-06-27T10:41:28.8600000-03:00,0.000000000E+000,6.049090247E-002,2.961362040E-003,5.441839800E-002,7.771365939E+002,1.516311616E-001
2017-06-27T10:41:29.8600000-03:00,1.000000000E+000,6.041726340E-002,3.033166045E-003,5.507418674E-002,7.771336203E+002,1.575158089E-001
2017-06-27T10:41:30.8600000-03:00,2.000000000E+000,6.123183658E-002,3.046679127E-003,5.519673112E-002,7.771336011E+002,1.600594223E-001
2017-06-27T10:41:31.8600000-03:00,3.000000000E+000,6.009855069E-002,3.040326858E-003,5.513915903E-002,7.771379102E+002,1.576474011E-001
2017-06-27T10:41:32.8600000-03:00,4.000000000E+000,6.087370225E-002,3.010303644E-003,5.486623410E-002,7.771348461E+002,1.571463197E-001
2017-06-27T10:41:33.8600000-03:00,5.000000000E+000,6.025196592E-002,2.883346692E-003,5.369680337E-002,7.771321539E+002,1.526441723E-001
2017-06-27T10:41:34.8600000-03:00,6.000000000E+000,6.066599123E-002,2.984066240E-003,5.462660743E-002,7.771339328E+002,1.559172124E-001
2017-06-27T10:41:35.8600000-03:00,7.000000000E+000,6.026920961E-002,2.965490709E-003,5.445631928E-002,7.771374103E+002,1.561046243E-001
2017-06-27T10:41:36.8600000-03:00,8.000000000E+000,6.017706501E-002,2.947089996E-003,5.428710708E-002,7.771363066E+002,1.567416042E-001
2017-06-27T10:41:37.8600000-03:00,9.000000000E+000,5.962033983E-002,3.011896884E-003,5.488075149E-002,7.771286715E+002,1.574563235E-001
2017-06-27T10:41:38.8600000-03:00,1.000000000E+001,6.150985441E-002,3.066588363E-003,5.537678541E-002,7.771412551E+002,1.568396837E-001
2017-06-27T10:41:39.8600000-03:00,1.100000000E+001,6.101897305E-002,3.031116309E-003,5.505557474E-002,7.771392576E+002,1.574851424E-001
2017-06-27T10:41:40.8600000-03:00,1.200000000E+001,6.068131714E-002,3.109122112E-003,5.575950244E-002,7.771370657E+002,1.616178006E-001
2017-06-27T10:41:41.8500000-03:00,1.299000000E+001,5.981116750E-002,2.985297810E-003,5.463787889E-002,7.771363842E+002,1.546140462E-001
2017-06-27T10:41:42.8500000-03:00,1.399000000E+001,6.011793960E-002,2.894927244E-003,5.380452810E-002,7.771298302E+002,1.552739590E-001
