Timestamp, Time, Mean, Variance, Deviation, Weighted, Min, Max, Root Mean Square
57.320, 4.100000000E+000, 2.376187423E-004, 3.324086837E-006, 1.823207842E-003, 3.327958368E+002, -2.625026973E-003, 8.578696288E-003, 1.816445489E-003
57.420, 4.200000000E+000, 2.667722358E-004, 3.273436394E-006, 1.809264048E-003, 3.328111677E+002, -3.306105733E-003, 7.545859087E-003, 1.806865769E-003
57.520, 4.300000000E+000, 5.604607869E-004, 3.332098883E-006, 1.825403759E-003, 3.330976479E+002, -2.026687376E-003, 6.467815489E-003, 1.888106054E-003
57.620, 4.400000000E+000, 7.430641585E-004, 3.880046037E-006, 1.969783246E-003, 3.329611424E+002, -3.045886755E-003, 9.453295730E-003, 2.082679791E-003
57.720, 4.500000000E+000, 6.724077781E-004, 3.810224233E-006, 1.951979568E-003, 3.332693067E+002, -3.509483766E-003, 9.284241125E-003, 2.041916785E-003
57.820, 4.600000000E+000, 1.079344716E-003, 2.919780232E-006, 1.708736443E-003, 3.327737709E+002, -2.199585317E-003, 8.591003716E-003, 2.003384910E-003
57.920, 4.700000000E+000, 9.216332556E-004, 3.145833118E-006, 1.773649660E-003, 3.331728149E+002, -2.276323037E-003, 8.433664218E-003, 1.979523513E-003
58.020, 4.800000000E+000, 6.224811792E-004, 2.240962530E-006, 1.496984479E-003, 3.330931398E+002, -1.447177958E-003, 7.966241799E-003, 1.604302879E-003
58.120, 4.900000000E+000, 2.937986680E-005, 3.897420834E-006, 1.974188652E-003, 3.331637197E+002, -3.207687521E-003, 8.919266053E-003, 1.950185880E-003
58.220, 5.000000000E+000, 7.275648835E-004, 3.333534581E-006, 1.825796971E-003, 3.327639055E+002, -2.325833077E-003, 8.546084166E-003, 1.944628376E-003
58.320, 5.100000000E+000, 4.067433376E-004, 3.664349604E-006, 1.914249097E-003, 3.329599305E+002, -2.022826113E-003, 8.747539483E-003, 1.934015348E-003
58.420, 5.200000000E+000, 1.611896130E-004, 2.921374048E-006, 1.709202752E-003, 3.329990562E+002, -2.873576246E-003, 7.384684868E-003, 1.695907755E-003
58.520, 5.300000000E+000, 3.188738133E-004, 2.020376851E-006, 1.421399610E-003, 3.329868995E+002, -2.180850366E-003, 5.829884671E-003, 1.439715206E-003
58.620, 5.400000000E+000, 4.935186112E-004, 2.837593393E-006, 1.684515774E-003, 3.333410212E+002, -3.164984984E-003, 6.898044143E-003, 1.735495439E-003
58.720, 5.500000000E+000, 7.379786623E-004, 3.113287165E-006, 1.764450953E-003, 3.330958214E+002, -2.664574655E-003, 8.210136555E-003, 1.892608210E-003
58.820, 5.600000000E+000, 1.380080751E-004, 4.109046913E-006, 2.027078418E-003, 3.332253933E+002, -2.451417036E-003, 1.072805095E-002, 2.006956025E-003
58.920, 5.700000000E+000, 5.279906721E-004, 3.548496017E-006, 1.883745210E-003, 3.333314050E+002, -2.856737003E-003, 8.534135297E-003, 1.934094487E-003
59.020, 5.800000000E+000, 6.413623483E-004, 2.834521467E-006, 1.683603714E-003, 3.331471537E+002, -1.974894432E-003, 8.197165094E-003, 1.782339042E-003
59.120, 5.900000000E+000, -5.705198465E-005, 4.515669120E-006, 2.125010381E-003, 3.329276293E+002, -3.196286270E-003, 9.119679220E-003, 2.099710880E-003
59.220, 6.000000000E+000, 4.528596325E-004, 3.581948069E-006, 1.892603516E-003, 3.332714590E+002, -2.184779616E-003, 8.854107000E-003, 1.923451411E-003
59.320, 6.100000000E+000, 5.767673397E-004, 3.080885345E-006, 1.755245095E-003, 3.327607755E+002, -1.956347376E-003, 8.131913841E-003, 1.827129542E-003
59.420, 6.200000000E+000, 1.253631009E-004, 3.152264589E-006, 1.775461796E-003, 3.332726767E+002, -2.338772407E-003, 8.026703261E-003, 1.758151300E-003
59.520, 6.300000000E+000, 5.031773081E-004, 3.515402262E-006, 1.874940602E-003, 3.330668161E+002, -2.263198141E-003, 9.395428933E-003, 1.919074815E-003
59.620, 6.400000000E+000, 1.542463635E-003, 3.205407048E-006, 1.790365060E-003, 3.330364759E+002, -6.465347251E-004, 9.328573011E-003, 2.346576326E-003
59.720, 6.500000000E+000, 5.099068926E-004, 2.886481256E-006, 1.698964760E-003, 3.321176293E+002, -2.062887652E-003, 8.001298644E-003, 1.753876938E-003
59.820, 6.600000000E+000, 5.578853010E-004, 2.897932032E-006, 1.702331352E-003, 3.329045444E+002, -2.069553128E-003, 7.047302090E-003, 1.771577481E-003
59.920, 6.700000000E+000, -7.158986285E-005, 3.687693592E-006, 1.920336843E-003, 3.328335295E+002, -3.819575300E-003, 7.984333672E-003, 1.898124062E-003
0.020, 6.800000000E+000, 2.944308142E-004, 2.945140133E-006, 1.716141059E-003, 3.327235954E+002, -3.494784934E-003, 7.030154578E-003, 1.720464167E-003
0.120, 6.900000000E+000, 9.568519625E-004, 2.947994219E-006, 1.716972399E-003, 3.332379303E+002, -1.304768142E-003, 9.052251466E-003, 1.947217913E-003
0.220, 7.000000000E+000, 9.369827155E-004, 2.863700773E-006, 1.692247255E-003, 3.331189509E+002, -2.474544570E-003, 7.585898973E-003, 1.916191802E-003
0.320, 7.100000000E+000, 4.244879886E-004, 2.617542221E-006, 1.617882017E-003, 3.333061384E+002, -1.929770806E-003, 8.025682531E-003, 1.653447846E-003
0.420, 7.200000000E+000, 1.138034064E-003, 2.523823568E-006, 1.588654641E-003, 3.329836408E+002, -9.373338544E-004, 7.660901640E-003, 1.938398418E-003
0.520, 7.300000000E+000, 6.905757945E-004, 3.443848704E-006, 1.855760950E-003, 3.327577179E+002, -2.892917022E-003, 8.417193778E-003, 1.958761681E-003
0.620, 7.400000000E+000, 9.019459903E-004, 3.740435847E-006, 1.934020643E-003, 3.330524959E+002, -2.111392329E-003, 8.380222134E-003, 2.112513260E-003
0.720, 7.500000000E+000, 7.971142305E-004, 3.469291662E-006, 1.862603463E-003, 3.326093265E+002, -2.427627565E-003, 8.013200015E-003, 2.005010197E-003
0.820, 7.600000000E+000, -7.848180106E-005, 3.537636926E-006, 1.880860687E-003, 3.330986637E+002, -3.046381287E-003, 9.184242226E-003, 1.859438757E-003
0.920, 7.700000000E+000, 7.363852110E-004, 3.157682275E-006, 1.776986853E-003, 3.329637944E+002, -2.674194751E-003, 7.851218805E-003, 1.903399278E-003
1.020, 7.800000000E+000, 4.308518933E-004, 3.662061230E-006, 1.913651282E-003, 3.331296113E+002, -2.280000364E-003, 8.544926532E-003, 1.938653145E-003
1.120, 7.900000000E+000, 7.018996204E-005, 3.158785178E-006, 1.777297155E-003, 3.326038119E+002, -3.067235695E-003, 7.433535531E-003, 1.756891649E-003
1.220, 8.000000000E+000, 4.022388868E-004, 3.231238512E-006, 1.797564606E-003, 3.329453610E+002, -2.850879217E-003, 8.841333911E-003, 1.820501013E-003
1.320, 8.100000000E+000, 6.004833310E-004, 2.736570608E-006, 1.654258326E-003, 3.330023516E+002, -1.967692049E-003, 8.120955899E-003, 1.740805909E-003
1.420, 8.200000000E+000, 5.355345233E-004, 3.946883494E-006, 1.986676495E-003, 3.333171100E+002, -2.723198617E-003, 1.015338302E-002, 2.034063733E-003
1.520, 8.300000000E+000, 7.190446052E-004, 3.678560304E-006, 1.917957326E-003, 3.330192134E+002, -2.357204445E-003, 9.406281635E-003, 2.026293282E-003
1.620, 8.400000000E+000, 3.113175899E-005, 3.105737965E-006, 1.762310405E-003, 3.332639762E+002, -2.548293443E-003, 7.897455245E-003, 1.740964516E-003
1.720, 8.500000000E+000, 5.627566218E-004, 3.350964828E-006, 1.830564074E-003, 3.327866324E+002, -2.739540767E-003, 8.299794048E-003, 1.893654930E-003
1.820, 8.600000000E+000, -2.519256267E-005, 3.198569086E-006, 1.788454385E-003, 3.330342874E+002, -2.593513113E-003, 8.177459240E-003, 1.766688957E-003
1.920, 8.700000000E+000, 6.187882185E-004, 4.102719772E-006, 2.025517162E-003, 3.334701480E+002, -3.087011399E-003, 9.874377400E-003, 2.094171028E-003
2.020, 8.800000000E+000, 5.785479973E-004, 3.470713403E-006, 1.862985078E-003, 3.329549036E+002, -2.306438517E-003, 9.516594931E-003, 1.928932254E-003
2.120, 8.900000000E+000, 9.406704632E-006, 2.744333400E-006, 1.656602970E-003, 3.332601612E+002, -2.374943346E-003, 7.449608762E-003, 1.636302822E-003
2.220, 9.000000000E+000, 9.749501195E-004, 4.141568284E-006, 2.035084343E-003, 3.326910546E+002, -1.812035101E-003, 9.465855546E-003, 2.234072998E-003
2.320, 9.100000000E+000, 2.144527218E-004, 3.047400289E-006, 1.745680466E-003, 3.332863562E+002, -2.230275422E-003, 8.269382641E-003, 1.737545229E-003
2.420, 9.200000000E+000, 7.835542835E-004, 2.879634651E-006, 1.696948629E-003, 3.329965770E+002, -1.208208618E-003, 8.854185231E-003, 1.850231600E-003
2.520, 9.300000000E+000, 8.161816887E-004, 2.712080387E-006, 1.646839515E-003, 3.332140462E+002, -2.172600012E-003, 7.563532796E-003, 1.819913359E-003
2.620, 9.400000000E+000, 4.103516969E-004, 3.837842670E-006, 1.959041263E-003, 3.330022040E+002, -3.458678490E-003, 8.987152949E-003, 1.978035709E-003
2.720, 9.500000000E+000, 4.945376207E-004, 2.916576765E-006, 1.707798807E-003, 3.329823273E+002, -2.517881105E-003, 9.113512002E-003, 1.757841917E-003
2.820, 9.600000000E+000, 5.223177808E-004, 2.837814280E-006, 1.684581337E-003, 3.330615878E+002, -2.139473800E-003, 8.411356248E-003, 1.743965356E-003
2.920, 9.700000000E+000, 7.459349915E-004, 3.398865161E-006, 1.843601139E-003, 3.329868736E+002, -2.711456502E-003, 8.972824551E-003, 1.967837651E-003
3.020, 9.800000000E+000, 5.795114493E-004, 3.062652689E-006, 1.750043625E-003, 3.326618561E+002, -2.072260715E-003, 9.265418164E-003, 1.823125712E-003
3.120, 9.900000000E+000, 6.405029962E-004, 2.419082056E-006, 1.555339852E-003, 3.331860639E+002, -2.105358057E-003, 7.470189128E-003, 1.664429074E-003
3.220, 1.000000000E+001, 1.650085505E-004, 3.234391828E-006, 1.798441500E-003, 3.329249622E+002, -2.083728090E-003, 8.794955909E-003, 1.784021313E-003
3.320, 1.010000000E+001, 6.311021921E-004, 2.578240704E-006, 1.605690102E-003, 3.330671001E+002, -1.806189772E-003, 7.312700618E-003, 1.706940761E-003
3.420, 1.020000000E+001, 9.070156680E-004, 3.223814551E-006, 1.795498413E-003, 3.328005064E+002, -1.510226750E-003, 9.282259271E-003, 1.991949384E-003
3.520, 1.030000000E+001, 4.757706374E-004, 2.808517463E-006, 1.675863199E-003, 3.328161052E+002, -1.770047238E-003, 8.241429925E-003, 1.722316677E-003
3.620, 1.040000000E+001, 3.789297994E-004, 3.720875099E-006, 1.928956998E-003, 3.329053149E+002, -2.996300347E-003, 8.096097969E-003, 1.942603882E-003
3.720, 1.050000000E+001, 4.249010610E-004, 3.539007076E-006, 1.881224887E-003, 3.332190550E+002, -2.705115359E-003, 7.628425490E-003, 1.906103550E-003
3.820, 1.060000000E+001, 1.551948787E-004, 3.593041704E-006, 1.895532037E-003, 3.329139645E+002, -2.993154339E-003, 7.400556933E-003, 1.878694225E-003
3.920, 1.070000000E+001, 8.859405658E-004, 3.921658304E-006, 1.980317728E-003, 3.329157540E+002, -1.951619633E-003, 9.704011492E-003, 2.147300349E-003
4.020, 1.080000000E+001, 5.744083192E-004, 2.775897720E-006, 1.666102554E-003, 3.326126625E+002, -2.038478618E-003, 8.162934333E-003, 1.743025477E-003
4.120, 1.090000000E+001, 5.098792942E-004, 3.124350780E-006, 1.767583316E-003, 3.330144955E+002, -2.414462389E-003, 7.378651295E-003, 1.818824895E-003
4.220, 1.100000000E+001, -5.490002247E-005, 3.428709396E-006, 1.851677455E-003, 3.335311467E+002, -2.647853456E-003, 7.582694758E-003, 1.829780410E-003
4.320, 1.110000000E+001, 4.949369805E-004, 3.154426748E-006, 1.776070592E-003, 3.331036213E+002, -2.087400295E-003, 8.354109712E-003, 1.822759481E-003
4.420, 1.120000000E+001, 1.157388504E-003, 3.002167185E-006, 1.732676307E-003, 3.331916681E+002, -1.358888578E-003, 9.295878932E-003, 2.066032852E-003
4.520, 1.130000000E+001, 3.311456913E-005, 3.421282922E-006, 1.849671031E-003, 3.329794631E+002, -2.710882807E-003, 8.006351069E-003, 1.827274903E-003
4.620, 1.140000000E+001, 2.914910200E-006, 3.688388525E-006, 1.920517775E-003, 3.329823045E+002, -2.893073484E-003, 8.336471394E-003, 1.896954487E-003
4.720, 1.150000000E+001, 3.719544349E-004, 2.968264774E-006, 1.722865280E-003, 3.332001376E+002, -2.286843257E-003, 7.428857498E-003, 1.741900736E-003
4.820, 1.160000000E+001, 3.000795019E-004, 2.648556215E-006, 1.627438544E-003, 3.327796137E+002, -2.739318414E-003, 7.487470284E-003, 1.635238512E-003
4.920, 1.170000000E+001, 1.924241584E-004, 3.040467125E-006, 1.743693530E-003, 3.332334518E+002, -2.870304277E-003, 8.331323043E-003, 1.733013689E-003
5.020, 1.180000000E+001, 7.454414175E-004, 4.454293750E-006, 2.110519782E-003, 3.330355701E+002, -2.341646003E-003, 1.172175165E-002, 2.213895965E-003
5.120, 1.190000000E+001, 8.323515936E-004, 3.893050040E-006, 1.973081357E-003, 3.328807347E+002, -1.744870213E-003, 9.427709505E-003, 2.119175966E-003
5.220, 1.200000000E+001, 3.008860328E-004, 2.936727135E-006, 1.713688167E-003, 3.327319816E+002, -2.299534623E-003, 6.790390704E-003, 1.719195175E-003
5.330, 1.211000000E+001, 6.713829474E-004, 3.127028511E-006, 1.768340609E-003, 3.328842466E+002, -2.568016294E-003, 9.201119654E-003, 1.871233440E-003
5.420, 1.220000000E+001, 2.763762224E-004, 3.639872568E-006, 1.907845006E-003, 3.329536598E+002, -2.360995626E-003, 9.356036782E-003, 1.904594184E-003
5.530, 1.231000000E+001, -3.041580876E-004, 3.725411259E-006, 1.930132446E-003, 3.328835158E+002, -2.753926208E-003, 8.965484798E-003, 1.930559430E-003
5.620, 1.240000000E+001, 4.114647810E-004, 3.975143344E-006, 1.993776152E-003, 3.326455586E+002, -2.978129545E-003, 8.492516354E-003, 2.011837939E-003
5.730, 1.251000000E+001, 5.758132501E-004, 3.354490011E-006, 1.831526689E-003, 3.331347271E+002, -2.506921068E-003, 8.828329854E-003, 1.898482046E-003
5.820, 1.260000000E+001, 2.709037345E-004, 2.977681249E-006, 1.725595911E-003, 3.332962551E+002, -2.556921914E-003, 8.157799020E-003, 1.725816824E-003
5.920, 1.270000000E+001, 9.784500822E-004, 3.885353842E-006, 1.971130093E-003, 3.329476985E+002, -1.840989804E-003, 9.488872252E-003, 2.178979963E-003
6.030, 1.281000000E+001, 1.595384482E-004, 2.638954725E-006, 1.624485988E-003, 3.330938454E+002, -2.144282451E-003, 7.515135221E-003, 1.612464726E-003
6.130, 1.291000000E+001, 2.021306067E-004, 3.398943995E-006, 1.843622520E-003, 3.328521097E+002, -2.142892685E-003, 7.655765861E-003, 1.832184408E-003
6.230, 1.301000000E+001, 6.498851359E-004, 4.103706382E-006, 2.025760692E-003, 3.330729920E+002, -2.360804006E-003, 9.084697813E-003, 2.103798154E-003
6.320, 1.310000000E+001, 7.391182949E-004, 3.710570065E-006, 1.926284004E-003, 3.330513373E+002, -2.177117392E-003, 9.344025515E-003, 2.041167365E-003
6.420, 1.320000000E+001, 5.106513970E-004, 3.665642338E-006, 1.914586728E-003, 3.330100086E+002, -1.661500311E-003, 1.005241461E-002, 1.958826505E-003
6.520, 1.330000000E+001, 1.110820611E-003, 3.691333745E-006, 1.921284400E-003, 3.330435611E+002, -2.014248399E-003, 9.179024957E-003, 2.198914196E-003
6.620, 1.340000000E+001, 4.010554537E-004, 3.262039262E-006, 1.806111642E-003, 3.333488402E+002, -2.182815224E-003, 8.235166781E-003, 1.828475541E-003
6.730, 1.351000000E+001, 4.583999537E-004, 2.927381656E-006, 1.710959280E-003, 3.330140493E+002, -2.340842970E-003, 7.726134732E-003, 1.751031873E-003
6.820, 1.360000000E+001, 3.203302017E-004, 2.943300463E-006, 1.715604985E-003, 3.332717611E+002, -2.459860872E-003, 8.660243824E-003, 1.724564897E-003
6.930, 1.371000000E+001, 7.071635428E-004, 3.279929492E-006, 1.811057562E-003, 3.325383802E+002, -2.449759748E-003, 7.448441349E-003, 1.923541392E-003
7.030, 1.381000000E+001, 8.896075656E-004, 3.453021705E-006, 1.858230800E-003, 3.330291802E+002, -2.679817146E-003, 8.787726052E-003, 2.039657639E-003
7.130, 1.391000000E+001, 7.068815380E-004, 3.153184735E-006, 1.775720906E-003, 3.330268962E+002, -2.030710923E-003, 8.841819130E-003, 1.891020703E-003
7.230, 1.401000000E+001, 6.493355462E-004, 3.023515430E-006, 1.738825877E-003, 3.330528761E+002, -3.671871265E-003, 7.282882929E-003, 1.836139375E-003
7.330, 1.411000000E+001, 5.231019984E-005, 3.545620534E-006, 1.882981820E-003, 3.332440945E+002, -2.807753393E-003, 8.964514360E-003, 1.860612357E-003
7.430, 1.421000000E+001, 5.225714837E-004, 2.929600279E-006, 1.711607513E-003, 3.329982650E+002, -2.577546285E-003, 7.164360955E-003, 1.769527499E-003
7.530, 1.431000000E+001, 4.154912405E-004, 3.418438176E-006, 1.848901884E-003, 3.331826020E+002, -2.545688301E-003, 8.764472790E-003, 1.872884034E-003
7.630, 1.441000000E+001, 3.211695356E-004, 4.135055629E-006, 2.033483619E-003, 3.329848889E+002, -4.145841580E-003, 9.326453321E-003, 2.034047808E-003
7.730, 1.451000000E+001, 4.931004754E-004, 3.634141735E-006, 1.906342502E-003, 3.327338048E+002, -2.319997409E-003, 9.205587208E-003, 1.946446046E-003
7.830, 1.461000000E+001, 3.467963459E-004, 4.401264027E-006, 2.097918975E-003, 3.336151019E+002, -2.502807183E-003, 1.070119161E-002, 2.100995914E-003
7.930, 1.471000000E+001, 3.788990284E-004, 2.427668979E-006, 1.558097872E-003, 3.330867639E+002, -2.941952320E-003, 6.580504589E-003, 1.584935965E-003
8.030, 1.481000000E+001, -1.302772887E-004, 3.163623400E-006, 1.778657752E-003, 3.324481227E+002, -3.076700959E-003, 8.129348047E-003, 1.761656614E-003
8.130, 1.491000000E+001, 5.587465497E-004, 3.392114911E-006, 1.841769505E-003, 3.328687241E+002, -3.029237501E-003, 8.654964156E-003, 1.903044431E-003
8.230, 1.501000000E+001, 1.053763042E-003, 4.029918806E-006, 2.007465767E-003, 3.333025251E+002, -3.096644999E-003, 8.965396322E-003, 2.245449766E-003
8.330, 1.511000000E+001, 5.043520126E-004, 2.678832608E-006, 1.636713967E-003, 3.327980551E+002, -3.112470498E-003, 6.650905125E-003, 1.693477541E-003
8.430, 1.521000000E+001, 4.374961316E-004, 3.619553137E-006, 1.902512322E-003, 3.333990967E+002, -2.299659187E-003, 8.738704957E-003, 1.929423286E-003
8.530, 1.531000000E+001, 8.922254327E-004, 3.290613693E-006, 1.814004877E-003, 3.328711941E+002, -2.961660735E-003, 8.533369750E-003, 2.001604618E-003
8.630, 1.541000000E+001, 7.108224613E-004, 3.411660239E-006, 1.847068011E-003, 3.333559634E+002, -1.972368918E-003, 8.928631432E-003, 1.957988147E-003
8.730, 1.551000000E+001, 7.528979606E-004, 2.826809167E-006, 1.681311740E-003, 3.327724224E+002, -1.956347376E-003, 7.942589931E-003, 1.823380910E-003
8.830, 1.561000000E+001, 7.821463128E-004, 3.890042820E-006, 1.972319148E-003, 3.330534511E+002, -2.382503357E-003, 1.033019181E-002, 2.099265724E-003
8.930, 1.571000000E+001, 3.169277500E-004, 4.048866818E-006, 2.012179619E-003, 3.331864455E+002, -2.702489495E-003, 9.631140158E-003, 2.012599604E-003
9.030, 1.581000000E+001, 2.553811156E-004, 3.416441324E-006, 1.848361795E-003, 3.327830873E+002, -2.473891014E-003, 9.325013496E-003, 1.843456808E-003
9.130, 1.591000000E+001, 6.510465077E-004, 2.996414566E-006, 1.731015472E-003, 3.329155871E+002, -2.414331771E-003, 8.216843940E-003, 1.829533503E-003
9.230, 1.601000000E+001, 3.136366792E-004, 3.414480163E-006, 1.847831205E-003, 3.330159869E+002, -3.673063591E-003, 8.015801199E-003, 1.851909319E-003
9.330, 1.611000000E+001, -8.960630562E-005, 2.419799043E-006, 1.555570327E-003, 3.327336082E+002, -3.186717164E-003, 4.607546609E-003, 1.539093514E-003
9.430, 1.621000000E+001, 4.640282503E-004, 4.839919771E-006, 2.199981766E-003, 3.327318211E+002, -1.898457296E-003, 1.168385521E-002, 2.221980010E-003
9.530, 1.631000000E+001, 6.555101014E-004, 2.998220927E-006, 1.731537157E-003, 3.330712892E+002, -2.270283177E-003, 7.820866071E-003, 1.831607786E-003
9.630, 1.641000000E+001, -2.859186029E-004, 2.923975523E-006, 1.709963603E-003, 3.332151322E+002, -2.869751304E-003, 7.553401869E-003, 1.713011528E-003
9.730, 1.651000000E+001, -3.772759062E-004, 2.938112489E-006, 1.714092322E-003, 3.330104847E+002, -3.072009422E-003, 4.695979413E-003, 1.734585921E-003
9.830, 1.661000000E+001, 5.697290758E-004, 4.629521591E-006, 2.151632309E-003, 3.328279074E+002, -2.703147475E-003, 1.022867393E-002, 2.200272176E-003
9.930, 1.671000000E+001, 3.527390798E-004, 3.482362144E-006, 1.866108824E-003, 3.332380023E+002, -2.924022730E-003, 9.195905179E-003, 1.876659623E-003
10.030, 1.681000000E+001, 7.937480888E-004, 2.434995988E-006, 1.560447368E-003, 3.328131904E+002, -1.789699076E-003, 7.136255968E-003, 1.733678710E-003
10.130, 1.691000000E+001, 4.890588744E-004, 3.267782712E-006, 1.807700946E-003, 3.332945258E+002, -3.030712949E-003, 7.739142049E-003, 1.851285844E-003
10.230, 1.701000000E+001, 5.033932949E-004, 3.574241939E-006, 1.890566566E-003, 3.333531954E+002, -2.148452913E-003, 8.780927397E-003, 1.934029502E-003
10.330, 1.711000000E+001, 6.208521577E-004, 3.579319267E-006, 1.891908895E-003, 3.330952911E+002, -1.978877001E-003, 9.353461675E-003, 1.969130823E-003
10.430, 1.721000000E+001, 7.322076229E-004, 3.547100018E-006, 1.883374636E-003, 3.331642832E+002, -2.565200673E-003, 9.282509796E-003, 1.999178178E-003
10.530, 1.731000000E+001, 7.631333562E-004, 3.087747337E-006, 1.757198719E-003, 3.332265505E+002, -2.313155215E-003, 8.860331029E-003, 1.895998140E-003
10.630, 1.741000000E+001, 6.873077443E-004, 3.501649072E-006, 1.871269374E-003, 3.330996686E+002, -2.970783506E-003, 8.389420807E-003, 1.971962204E-003
10.730, 1.751000000E+001, 2.461138860E-004, 3.698013258E-006, 1.923021908E-003, 3.331110435E+002, -2.690093592E-003, 9.513415396E-003, 1.915304116E-003
10.830, 1.761000000E+001, 5.866592735E-004, 2.744295627E-006, 1.656591569E-003, 3.330055527E+002, -2.516233828E-003, 7.765151560E-003, 1.738255071E-003
10.930, 1.771000000E+001, 5.278987767E-004, 4.763179707E-006, 2.182471009E-003, 3.330657605E+002, -3.868838307E-003, 1.065959595E-002, 2.219387688E-003
11.030, 1.781000000E+001, 5.542074787E-004, 4.768483632E-006, 2.183685791E-003, 3.329972056E+002, -3.064392833E-003, 1.003199723E-002, 2.226954217E-003
11.130, 1.791000000E+001, 9.999853252E-004, 3.347331562E-006, 1.829571415E-003, 3.329495948E+002, -1.831959933E-003, 9.200359695E-003, 2.065347423E-003
11.230, 1.801000000E+001, 4.053903639E-004, 4.114876181E-006, 2.028515758E-003, 3.333438464E+002, -2.185016172E-003, 1.085743308E-002, 2.044224717E-003
11.330, 1.811000000E+001, 1.451839447E-004, 4.413821669E-006, 2.100909724E-003, 3.330267302E+002, -4.112665541E-003, 9.956979193E-003, 2.080203322E-003
11.430, 1.821000000E+001, 6.795409815E-004, 4.137982499E-006, 2.034203161E-003, 3.328925848E+002, -2.055776538E-003, 1.025183219E-002, 2.121045035E-003
11.530, 1.831000000E+001, 5.104682759E-004, 4.145342566E-006, 2.036011436E-003, 3.328982028E+002, -3.113565035E-003, 9.466951713E-003, 2.074804692E-003
11.630, 1.841000000E+001, 7.485150993E-004, 3.818096069E-006, 1.953994900E-003, 3.328629030E+002, -3.070264356E-003, 8.696828038E-003, 2.070083725E-003
11.730, 1.851000000E+001, 3.373854398E-004, 3.352395540E-006, 1.830954817E-003, 3.332487118E+002, -3.537680022E-003, 9.179028682E-003, 1.839689846E-003
11.830, 1.861000000E+001, 1.238542822E-003, 4.104572143E-006, 2.025974369E-003, 3.332510974E+002, -2.052296419E-003, 1.092380378E-002, 2.353390947E-003
11.930, 1.871000000E+001, 3.656801580E-004, 3.720330245E-006, 1.928815762E-003, 3.327412106E+002, -2.424026607E-003, 7.993650623E-003, 1.939925890E-003
12.030, 1.881000000E+001, -1.705228764E-006, 2.612140510E-006, 1.616211778E-003, 3.326356610E+002, -3.353623440E-003, 5.875043105E-003, 1.596381118E-003
12.130, 1.891000000E+001, 6.210825037E-004, 3.115737228E-006, 1.765145101E-003, 3.328199603E+002, -2.037871862E-003, 7.078449242E-003, 1.850807152E-003
12.230, 1.901000000E+001, 5.189343482E-004, 3.023615528E-006, 1.738854660E-003, 3.330385966E+002, -2.680107020E-003, 7.869010791E-003, 1.794202236E-003
12.330, 1.911000000E+001, 1.018855026E-004, 2.513102424E-006, 1.585276766E-003, 3.328409285E+002, -2.715699608E-003, 6.189269014E-003, 1.569136036E-003
12.430, 1.921000000E+001, 1.477863357E-004, 4.845826174E-006, 2.201323732E-003, 3.331741628E+002, -3.907950129E-003, 1.010925602E-002, 2.179329276E-003
12.530, 1.931000000E+001, 2.433826784E-004, 3.428646051E-006, 1.851660350E-003, 3.331091378E+002, -3.524676198E-003, 7.813821547E-003, 1.845062510E-003
12.630, 1.941000000E+001, 4.484292978E-004, 3.367440150E-006, 1.835058623E-003, 3.329772419E+002, -2.182106720E-003, 8.016086183E-003, 1.867189412E-003
12.730, 1.951000000E+001, 8.707542087E-004, 3.511089976E-006, 1.873790270E-003, 3.329532075E+002, -2.673398936E-003, 9.012014605E-003, 2.045401312E-003
12.830, 1.961000000E+001, -3.564089568E-005, 4.612060969E-006, 2.147570946E-003, 3.331967427E+002, -4.113222007E-003, 8.957081474E-003, 2.121518784E-003
12.930, 1.971000000E+001, 4.530469051E-004, 3.898932807E-006, 1.974571550E-003, 3.332228675E+002, -3.465184709E-003, 8.898558095E-003, 2.002270807E-003
13.030, 1.981000000E+001, 6.986178519E-004, 2.578633302E-006, 1.605812349E-003, 3.330457218E+002, -1.826570486E-003, 7.915139198E-003, 1.733149362E-003
13.130, 1.991000000E+001, 1.089318276E-003, 3.253564863E-006, 1.803764082E-003, 3.330234430E+002, -1.725917100E-003, 9.413683787E-003, 2.088258588E-003
13.230, 2.001000000E+001, 4.368981294E-004, 2.313406107E-006, 1.520988529E-003, 3.335833569E+002, -2.234312007E-003, 6.450420246E-003, 1.564564330E-003
13.330, 2.011000000E+001, 2.446041408E-004, 3.482892884E-006, 1.866251024E-003, 3.323777013E+002, -2.777752699E-003, 8.504613303E-003, 1.859509468E-003
13.430, 2.021000000E+001, 2.854818084E-004, 2.774194369E-006, 1.665591297E-003, 3.335787472E+002, -2.302167937E-003, 6.978658028E-003, 1.669739786E-003
13.530, 2.031000000E+001, 1.127573931E-003, 2.676650355E-006, 1.636047174E-003, 3.331663273E+002, -1.613426604E-003, 7.688563783E-003, 1.970479427E-003
13.630, 2.041000000E+001, 1.403218896E-003, 3.199477136E-006, 1.788708231E-003, 3.327568345E+002, -1.613382949E-003, 9.527071379E-003, 2.256205748E-003
13.730, 2.051000000E+001, 7.917293466E-004, 3.194538590E-006, 1.787327220E-003, 3.333020466E+002, -2.075712895E-003, 7.471214049E-003, 1.934801895E-003
13.830, 2.061000000E+001, 3.651530566E-004, 4.449868059E-006, 2.109471038E-003, 3.325444515E+002, -3.878101241E-003, 1.011012029E-002, 2.115341922E-003
