Timestamp, Time, Mean, Variance, Deviation
26.77000, 7.840000000E+001, 7.006576019E-004, 1.633577304E-006, 1.278114746E-003
26.87000, 7.850000000E+001, 3.649550347E-004, 1.660250289E-006, 1.288507000E-003
26.97000, 7.860000000E+001, -8.763632517E-005, 1.732478170E-006, 1.316236365E-003
27.07000, 7.870000000E+001, -2.033034205E-006, 1.695620825E-006, 1.302160061E-003
27.17000, 7.880000000E+001, 7.106663771E-005, 1.700498759E-006, 1.304031733E-003
27.27000, 7.890000000E+001, 1.764297330E-004, 1.737000500E-006, 1.317953148E-003
27.37000, 7.900000000E+001, -2.909527313E-004, 1.702677699E-006, 1.304866928E-003
27.47000, 7.910000000E+001, -2.381146649E-004, 1.718603835E-006, 1.310955314E-003
27.57000, 7.920000000E+001, 4.328893995E-004, 1.745195217E-006, 1.321058370E-003
27.67000, 7.930000000E+001, 2.756930632E-005, 1.652900454E-006, 1.285651762E-003
27.77000, 7.940000000E+001, -5.896994612E-005, 1.725134764E-006, 1.313443857E-003
27.87000, 7.950000000E+001, -1.125039580E-005, 1.714615236E-006, 1.309433173E-003
27.97000, 7.960000000E+001, 9.702207754E-005, 1.727002038E-006, 1.314154495E-003
28.07000, 7.970000000E+001, -3.132723472E-004, 1.730240271E-006, 1.315385978E-003
28.17000, 7.980000000E+001, 4.114313205E-004, 1.681762292E-006, 1.296827781E-003
28.27000, 7.990000000E+001, 5.220650148E-004, 1.635639454E-006, 1.278921207E-003
28.37000, 8.000000000E+001, 2.010867023E-004, 1.620736727E-006, 1.273081587E-003
28.47000, 8.010000000E+001, 9.245392563E-005, 1.695545299E-006, 1.302131061E-003
28.57000, 8.020000000E+001, -8.200736193E-005, 1.731094260E-006, 1.315710553E-003
28.67000, 8.030000000E+001, 8.289977801E-005, 1.744744577E-006, 1.320887799E-003
28.77000, 8.040000000E+001, -6.915549813E-005, 1.661692608E-006, 1.289066565E-003
28.87000, 8.050000000E+001, 3.750263729E-005, 1.728006758E-006, 1.314536709E-003
28.97000, 8.060000000E+001, 6.757323971E-004, 1.690327259E-006, 1.300125863E-003
29.07000, 8.070000000E+001, 2.838411416E-005, 1.685260910E-006, 1.298175994E-003
29.17000, 8.080000000E+001, 3.644064922E-004, 1.703045464E-006, 1.305007841E-003
29.27000, 8.090000000E+001, -2.471217551E-005, 1.667872800E-006, 1.291461498E-003
