X, Y
456, 55.333
457, 19.667
458, 3.333
459, 3.333
460, 7.667
461, 26.000
462, 27.000
463, 8.667
464, 5.667
465, 5.667
466, 1.667
467, 1.667
468, 5.000
469, 1.000
470, 2.667
471, 2.667
472, 2.667
473, 2.667
474, 2.000
475, 2.000
476, 1.667
477, 2.000
478, 2.000
479, 3.667
480, 12.000
481, 34.000
482, 68.000
483, 54.333
484, 11.000
485, 4.667
486, 19.333
487, 49.667
488, 17.000
489, 13.333
490, 13.000
491, 41.667
492, 54.333
493, 24.333
494, 25.333
495, 45.667
496, 3.333
497, 3.667
498, 3.000
499, 4.333
500, 2.000
501, 3.333
502, 2.333
503, 3.000
504, 5.333
505, 3.000
506, 0.333
507, 2.667
508, 20.333
509, 40.667
510, 20.000
511, 40.000
512, 4.333
513, 3.667
514, 42.667
515, 16.000
516, 3.000
517, 0.333
518, 2.667
519, 2.667
520, 2.333
521, 2.667
522, 3.333
523, 3.333
524, 2.000
525, 2.000
526, 1.000
527, 1.000
528, 1.000
529, 1.000
530, 1.000
531, 1.000
532, 1.667
533, 1.667
534, 2.667
