X, Y
456, 3.000
457, 7.000
458, 21.333
459, 23.000
460, 8.333
461, 3.000
462, 4.000
463, 1.000
464, 2.333
465, 2.333
466, 1.333
467, 0.667
468, 1.000
469, 1.667
470, 3.333
471, 3.333
472, 21.000
473, 2.333
474, 5.000
475, 3.000
476, 1.000
477, 1.667
478, 0.333
479, 1.333
480, 1.000
481, 1.000
482, 1.000
483, 1.000
484, 1.000
485, 1.000
486, 1.000
487, 1.000
488, 1.000
489, 1.000
490, 1.000
491, 2.000
492, 2.000
493, 3.000
494, 3.000
495, 3.000
496, 4.000
497, 1.000
498, 3.000
499, 4.000
500, 9.333
501, 24.667
502, 24.667
503, 5.667
504, 3.667
505, 1.333
506, 5.333
507, 18.000
508, 19.333
509, 8.000
510, 2.000
511, 3.000
512, 1.000
513, 1.667
514, 1.667
515, 1.667
516, 1.667
517, 1.667
518, 1.667
519, 1.667
520, 2.667
521, 4.667
522, 5.667
523, 3.667
524, 1.667
525, 1.000
526, 1.000
527, 2.000
528, 1.000
529, 1.000
530, 1.000
531, 1.000
532, 1.000
