X, Y
456, 2.667
457, 4.333
458, 4.333
459, 52.667
460, 20.333
461, 5.667
462, 4.667
463, 3.333
464, 1.667
465, 3.333
466, 2.667
467, 5.000
468, 4.333
469, 3.333
470, 5.667
471, 51.667
472, 21.000
473, 5.667
474, 7.000
475, 5.333
476, 14.333
477, 43.333
478, 68.000
479, 8.333
480, 6.667
481, 29.000
482, 51.333
483, 21.000
484, 25.000
485, 69.667
486, 26.000
487, 8.667
488, 4.333
489, 4.000
490, 4.000
491, 3.667
492, 3.000
493, 2.333
494, 2.333
495, 1.667
496, 5.000
497, 21.000
498, 46.667
499, 20.000
500, 45.667
501, 5.000
502, 4.000
503, 1.667
504, 1.667
505, 3.667
506, 2.667
507, 1.667
508, 2.000
509, 1.000
510, 1.000
511, 1.000
512, 3.333
513, 0.333
514, 0.333
515, 3.667
516, 4.333
517, 12.667
518, 32.000
519, 43.667
520, 46.667
521, 25.333
522, 20.667
523, 5.333
524, 1.000
525, 6.333
526, 6.000
527, 3.000
528, 0.333
529, 3.333
530, 5.333
531, 36.000
532, 13.333
533, 10.667
534, 18.667
535, 24.000
