Statistics_Analysis_Results, , , , , , 
Timestamp,Time [s],Mean Value[Intensity],Variance[-],Standard Deviation[Intensity],Weighted Average[nm (vac)],Max Value[Intensity]
2017-06-27T13:20:29.0600000-03:00,0.000000000E+000,2.610663820E-002,6.035339088E-004,2.456692713E-002,4.271520640E+002,7.636626810E-002
2017-06-27T13:20:30.0800000-03:00,1.020000000E+000,2.638461584E-002,5.566327052E-004,2.359306477E-002,4.271552128E+002,7.604353875E-002
2017-06-27T13:20:31.0800000-03:00,2.020000000E+000,2.627566030E-002,5.779388976E-004,2.404035977E-002,4.271596592E+002,7.621417940E-002
2017-06-27T13:20:32.0800000-03:00,3.020000000E+000,2.648967709E-002,5.711267103E-004,2.389825747E-002,4.271378947E+002,7.474353164E-002
2017-06-27T13:20:33.0800000-03:00,4.020000000E+000,2.534960753E-002,5.753737093E-004,2.398694873E-002,4.271396978E+002,7.189818472E-002
2017-06-27T13:20:34.0800000-03:00,5.020000000E+000,2.649424177E-002,5.826085698E-004,2.413728588E-002,4.271591183E+002,7.622206956E-002
2017-06-27T13:20:35.0800000-03:00,6.020000000E+000,2.641807267E-002,5.642052501E-004,2.375300508E-002,4.271383032E+002,7.201968879E-002
2017-06-27T13:20:36.0900000-03:00,7.030000000E+000,2.588186828E-002,5.544591205E-004,2.354695565E-002,4.271672300E+002,7.253523171E-002
2017-06-27T13:20:37.0900000-03:00,8.030000000E+000,2.625040480E-002,5.896678805E-004,2.428307807E-002,4.271452099E+002,7.477582246E-002
2017-06-27T13:20:38.0900000-03:00,9.030000000E+000,2.623882654E-002,5.808182713E-004,2.410017160E-002,4.271568463E+002,7.814664394E-002
2017-06-27T13:20:39.0900000-03:00,1.003000000E+001,2.624345219E-002,5.745079099E-004,2.396889463E-002,4.271374225E+002,7.528575510E-002
2017-06-27T13:20:40.0900000-03:00,1.103000000E+001,2.623180901E-002,5.734197489E-004,2.394618443E-002,4.271576457E+002,7.361263037E-002
2017-06-27T13:20:41.0900000-03:00,1.203000000E+001,2.622162963E-002,5.929309636E-004,2.435017379E-002,4.271587667E+002,7.444193959E-002
2017-06-27T13:20:42.0900000-03:00,1.303000000E+001,2.625577837E-002,5.884300548E-004,2.425757727E-002,4.271469424E+002,7.691171765E-002
2017-06-27T13:20:43.0900000-03:00,1.403000000E+001,2.623924183E-002,5.867839701E-004,2.422362421E-002,4.271301458E+002,7.438644022E-002
