Statistics_Analysis_Results, , , , , , 
Timestamp,Time [s],Mean Value[Intensity],Variance[-],Standard Deviation[Intensity],Weighted Average[nm (vac)],Max Value[Intensity]
2017-06-27T12:39:16.9100000-03:00,0.000000000E+000,1.836934174E-002,2.852407236E-004,1.688907113E-002,4.271907548E+002,4.829281196E-002
2017-06-27T12:39:17.9100000-03:00,1.000000000E+000,1.757689888E-002,2.638574103E-004,1.624368832E-002,4.271664029E+002,4.614199698E-002
2017-06-27T12:39:18.9100000-03:00,2.000000000E+000,1.745036541E-002,2.674586277E-004,1.635416240E-002,4.271784480E+002,4.720477760E-002
2017-06-27T12:39:19.9100000-03:00,3.000000000E+000,1.775477053E-002,2.680710075E-004,1.637287414E-002,4.272029494E+002,4.652004689E-002
2017-06-27T12:39:20.9100000-03:00,4.000000000E+000,1.795623066E-002,2.711147295E-004,1.646556192E-002,4.271756809E+002,4.797526449E-002
2017-06-27T12:39:21.9100000-03:00,5.000000000E+000,1.719965899E-002,2.802148650E-004,1.673961962E-002,4.272089031E+002,4.699768871E-002
2017-06-27T12:39:22.9100000-03:00,6.000000000E+000,1.732183248E-002,2.824424972E-004,1.680602562E-002,4.272136717E+002,4.717263207E-002
2017-06-27T12:39:23.9000000-03:00,6.990000000E+000,1.823388999E-002,2.766061377E-004,1.663148032E-002,4.271670324E+002,4.802379012E-002
2017-06-27T12:39:24.9000000-03:00,7.990000000E+000,1.796129302E-002,2.763925117E-004,1.662505674E-002,4.271736083E+002,4.700732976E-002
2017-06-27T12:39:25.9000000-03:00,8.990000000E+000,1.760856810E-002,2.689366814E-004,1.639928905E-002,4.271902449E+002,4.620490968E-002
2017-06-27T12:39:26.9000000-03:00,9.990000000E+000,1.756487605E-002,2.668314221E-004,1.633497542E-002,4.272190059E+002,4.856993631E-002
2017-06-27T12:39:27.8900000-03:00,1.098000000E+001,1.825431827E-002,2.609094275E-004,1.615269103E-002,4.271354676E+002,4.643566906E-002
2017-06-27T12:39:28.8900000-03:00,1.198000000E+001,1.798484002E-002,2.889175279E-004,1.699757418E-002,4.272014921E+002,5.051435530E-002
2017-06-27T12:39:29.8900000-03:00,1.298000000E+001,1.760708229E-002,2.569486196E-004,1.602961695E-002,4.271675049E+002,4.651743174E-002
2017-06-27T12:39:30.8900000-03:00,1.398000000E+001,1.738541141E-002,2.557962876E-004,1.599363272E-002,4.271909471E+002,4.405288771E-002
2017-06-27T12:39:31.8800000-03:00,1.497000000E+001,1.776133052E-002,2.837982150E-004,1.684631161E-002,4.271967278E+002,4.950599372E-002
2017-06-27T12:39:32.8800000-03:00,1.597000000E+001,1.811936147E-002,2.674576908E-004,1.635413375E-002,4.271780856E+002,4.824975505E-002
2017-06-27T12:39:33.8800000-03:00,1.697000000E+001,1.797955584E-002,2.619043010E-004,1.618345764E-002,4.271695992E+002,4.674877971E-002
2017-06-27T12:39:34.8800000-03:00,1.797000000E+001,1.868180156E-002,2.769760868E-004,1.664259856E-002,4.271710690E+002,4.986382276E-002
2017-06-27T12:39:35.8800000-03:00,1.897000000E+001,1.741318479E-002,2.677665066E-004,1.636357255E-002,4.271848956E+002,4.828321189E-002
2017-06-27T12:39:36.8700000-03:00,1.996000000E+001,1.788379376E-002,2.743334798E-004,1.656301542E-002,4.271799000E+002,4.639924690E-002
2017-06-27T12:39:37.8700000-03:00,2.096000000E+001,1.758351715E-002,2.721732475E-004,1.649767400E-002,4.271869608E+002,4.596912861E-002
2017-06-27T12:39:38.8700000-03:00,2.196000000E+001,1.817138641E-002,2.617225540E-004,1.617784145E-002,4.271511304E+002,4.652282596E-002
2017-06-27T12:39:39.8700000-03:00,2.296000000E+001,1.757923733E-002,2.649456596E-004,1.627715146E-002,4.271804226E+002,4.663886502E-002
2017-06-27T12:39:40.8600000-03:00,2.395000000E+001,1.759282527E-002,2.677139323E-004,1.636196603E-002,4.271945574E+002,4.691244289E-002
2017-06-27T12:39:41.8600000-03:00,2.495000000E+001,1.766146025E-002,2.483119020E-004,1.575791553E-002,4.271469783E+002,4.608078673E-002
2017-06-27T12:39:42.8600000-03:00,2.595000000E+001,1.774636697E-002,2.683176708E-004,1.638040509E-002,4.271708905E+002,4.793478921E-002
2017-06-27T12:39:43.8600000-03:00,2.695000000E+001,1.753098493E-002,2.539899362E-004,1.593706172E-002,4.271838541E+002,4.528508335E-002
2017-06-27T12:39:44.8500000-03:00,2.794000000E+001,1.772817170E-002,2.731494970E-004,1.652723501E-002,4.271825820E+002,4.613789171E-002
