Statistics_Analysis_Results, , , , , , 
Timestamp,Time [s],Mean Value[Intensity],Variance[-],Standard Deviation[Intensity],Weighted Average[nm (vac)],Max Value[Intensity]
2017-06-27T12:16:55.3800000-03:00,0.000000000E+000,1.343988561E-002,1.516288131E-004,1.231376519E-002,3.908001921E+002,3.841556981E-002
2017-06-27T12:16:56.4000000-03:00,1.020000000E+000,1.333068643E-002,1.547984786E-004,1.244180367E-002,3.908120504E+002,3.888393939E-002
2017-06-27T12:16:57.3900000-03:00,2.010000000E+000,1.364071213E-002,1.603229175E-004,1.266186864E-002,3.908021336E+002,3.999999911E-002
2017-06-27T12:16:58.3900000-03:00,3.010000000E+000,1.279358603E-002,1.550765210E-004,1.245297237E-002,3.908443710E+002,3.872344643E-002
2017-06-27T12:16:59.4000000-03:00,4.020000000E+000,1.240061576E-002,1.577935756E-004,1.256159128E-002,3.908134358E+002,3.798215836E-002
2017-06-27T12:17:00.3900000-03:00,5.010000000E+000,1.288630356E-002,1.663504165E-004,1.289769035E-002,3.907926542E+002,3.874513507E-002
2017-06-27T12:17:01.3900000-03:00,6.010000000E+000,1.312715219E-002,1.515052292E-004,1.230874604E-002,3.907826204E+002,3.821052611E-002
2017-06-27T12:17:02.3900000-03:00,7.010000000E+000,1.290331314E-002,1.512672255E-004,1.229907417E-002,3.908118265E+002,3.877735138E-002
2017-06-27T12:17:03.3900000-03:00,8.010000000E+000,1.338107827E-002,1.641253586E-004,1.281114197E-002,3.908350157E+002,3.853916749E-002
2017-06-27T12:17:04.3900000-03:00,9.010000000E+000,1.324921795E-002,1.550583501E-004,1.245224278E-002,3.907942510E+002,3.889156505E-002
2017-06-27T12:17:05.3900000-03:00,1.001000000E+001,1.340007150E-002,1.580188490E-004,1.257055484E-002,3.907884749E+002,4.000421613E-002
2017-06-27T12:17:06.3900000-03:00,1.101000000E+001,1.397054557E-002,1.566882254E-004,1.251751674E-002,3.907949533E+002,3.956322744E-002
2017-06-27T12:17:07.3800000-03:00,1.200000000E+001,1.377758510E-002,1.519700184E-004,1.232761203E-002,3.908021316E+002,3.868952394E-002
2017-06-27T12:17:08.3800000-03:00,1.300000000E+001,1.327271337E-002,1.509197664E-004,1.228494064E-002,3.907858636E+002,3.923246637E-002
2017-06-27T12:17:09.3900000-03:00,1.401000000E+001,1.334922427E-002,1.501479923E-004,1.225348898E-002,3.907709826E+002,3.784923628E-002
2017-06-27T12:17:10.3800000-03:00,1.500000000E+001,1.296827573E-002,1.548636014E-004,1.244442049E-002,3.908014157E+002,3.788159788E-002
2017-06-27T12:17:11.3800000-03:00,1.600000000E+001,1.222385680E-002,1.504678645E-004,1.226653433E-002,3.908412002E+002,3.737615794E-002
2017-06-27T12:17:12.3900000-03:00,1.701000000E+001,1.273560824E-002,1.564587542E-004,1.250834738E-002,3.908473811E+002,3.787042201E-002
