Statistics_Analysis_Results, , , , , , 
Timestamp,Time [s],Mean Value[Intensity],Variance[-],Standard Deviation[Intensity],Weighted Average[nm (vac)],Max Value[Intensity]
2017-06-27T11:07:53.3800000-03:00,0.000000000E+000,2.469805972E-002,3.982101383E-004,1.995520329E-002,4.271774143E+002,6.022395194E-002
2017-06-27T11:07:54.3800000-03:00,1.000000000E+000,2.499562940E-002,4.348263718E-004,2.085249078E-002,4.272052208E+002,6.184174865E-002
2017-06-27T11:07:55.3800000-03:00,2.000000000E+000,2.451819862E-002,4.045491141E-004,2.011340633E-002,4.271895276E+002,5.987169966E-002
2017-06-27T11:07:56.3900000-03:00,3.010000000E+000,2.409407655E-002,4.147772523E-004,2.036608093E-002,4.271993727E+002,6.094051525E-002
2017-06-27T11:07:57.3900000-03:00,4.010000000E+000,2.450718743E-002,4.007717140E-004,2.001928355E-002,4.271722672E+002,5.900336429E-002
2017-06-27T11:07:58.3900000-03:00,5.010000000E+000,2.499730617E-002,3.989344428E-004,1.997334330E-002,4.271724374E+002,6.088972092E-002
2017-06-27T11:07:59.3900000-03:00,6.010000000E+000,2.410309131E-002,3.924190623E-004,1.980956997E-002,4.271946054E+002,5.769896880E-002
2017-06-27T11:08:00.3900000-03:00,7.010000000E+000,2.459951652E-002,4.110155675E-004,2.027351887E-002,4.271841259E+002,5.984089151E-002
2017-06-27T11:08:01.3900000-03:00,8.010000000E+000,2.428832264E-002,4.083751050E-004,2.020829298E-002,4.272089760E+002,5.946338922E-002
2017-06-27T11:08:02.3900000-03:00,9.010000000E+000,2.429180442E-002,3.899714506E-004,1.974769482E-002,4.272170877E+002,5.505254492E-002
2017-06-27T11:08:03.3900000-03:00,1.001000000E+001,2.499082322E-002,4.118683449E-004,2.029453978E-002,4.271989349E+002,5.972399563E-002
2017-06-27T11:08:04.3900000-03:00,1.101000000E+001,2.394180953E-002,4.156355438E-004,2.038714163E-002,4.272216622E+002,5.883841589E-002
2017-06-27T11:08:05.3900000-03:00,1.201000000E+001,2.466913562E-002,4.167771175E-004,2.041511983E-002,4.271881752E+002,6.226804852E-002
2017-06-27T11:08:06.3900000-03:00,1.301000000E+001,2.490238683E-002,4.146217005E-004,2.036226167E-002,4.272073599E+002,6.092363968E-002
2017-06-27T11:08:07.3900000-03:00,1.401000000E+001,2.422471631E-002,3.890598328E-004,1.972459969E-002,4.272031411E+002,6.104886532E-002
2017-06-27T11:08:08.3900000-03:00,1.501000000E+001,2.456580220E-002,4.321056058E-004,2.078715002E-002,4.272200983E+002,6.155971065E-002
2017-06-27T11:08:09.3900000-03:00,1.601000000E+001,2.479780223E-002,4.010684292E-004,2.002669292E-002,4.272005329E+002,6.141070649E-002
2017-06-27T11:08:10.3900000-03:00,1.701000000E+001,2.455597921E-002,4.078084796E-004,2.019426848E-002,4.271925843E+002,5.866521597E-002
2017-06-27T11:08:11.3900000-03:00,1.801000000E+001,2.484965376E-002,4.192567534E-004,2.047576014E-002,4.272188621E+002,6.168389693E-002
2017-06-27T11:08:12.3900000-03:00,1.901000000E+001,2.454143899E-002,4.011125752E-004,2.002779507E-002,4.271792357E+002,5.766550079E-002
2017-06-27T11:08:13.3900000-03:00,2.001000000E+001,2.470219837E-002,4.141253616E-004,2.035007031E-002,4.272063940E+002,5.788372830E-002
2017-06-27T11:08:14.3900000-03:00,2.101000000E+001,2.461090178E-002,4.186303668E-004,2.046045862E-002,4.271877833E+002,6.008210406E-002
2017-06-27T11:08:15.3900000-03:00,2.201000000E+001,2.396550636E-002,4.050242663E-004,2.012521469E-002,4.272003937E+002,5.782362446E-002
2017-06-27T11:08:16.3900000-03:00,2.301000000E+001,2.527572748E-002,4.283095565E-004,2.069564100E-002,4.272096467E+002,6.005942822E-002
2017-06-27T11:08:17.3900000-03:00,2.401000000E+001,2.432920277E-002,4.246401595E-004,2.060679887E-002,4.272100717E+002,5.939289182E-002
2017-06-27T11:08:18.3900000-03:00,2.501000000E+001,2.474695834E-002,4.154934238E-004,2.038365580E-002,4.272109332E+002,6.093408912E-002
2017-06-27T11:08:19.3900000-03:00,2.601000000E+001,2.474184586E-002,4.058334216E-004,2.014530768E-002,4.272053826E+002,5.866314471E-002
2017-06-27T11:08:20.3900000-03:00,2.701000000E+001,2.543671588E-002,4.167467133E-004,2.041437516E-002,4.272050226E+002,6.068338454E-002
2017-06-27T11:08:21.3900000-03:00,2.801000000E+001,2.495968469E-002,3.931533208E-004,1.982809423E-002,4.271946113E+002,6.059908867E-002
2017-06-27T11:08:22.3900000-03:00,2.901000000E+001,2.480111204E-002,3.881618332E-004,1.970182309E-002,4.271895445E+002,5.786787719E-002
2017-06-27T11:08:23.3900000-03:00,3.001000000E+001,2.432370940E-002,4.122918770E-004,2.030497173E-002,4.272029906E+002,5.821717530E-002
2017-06-27T11:08:24.3800000-03:00,3.100000000E+001,2.390447668E-002,4.000573728E-004,2.000143427E-002,4.271984380E+002,5.770136416E-002
2017-06-27T11:08:25.3800000-03:00,3.200000000E+001,2.526963421E-002,4.024457410E-004,2.006105035E-002,4.272072355E+002,5.999125540E-002
2017-06-27T11:08:26.3800000-03:00,3.300000000E+001,2.372293118E-002,4.004393884E-004,2.001098170E-002,4.272203883E+002,5.827723816E-002
2017-06-27T11:08:27.3800000-03:00,3.400000000E+001,2.514203143E-002,4.080608786E-004,2.020051679E-002,4.271883157E+002,6.075908616E-002
2017-06-27T11:08:28.3800000-03:00,3.500000000E+001,2.473925063E-002,4.078275131E-004,2.019473974E-002,4.271797391E+002,5.921237543E-002
2017-06-27T11:08:29.3800000-03:00,3.600000000E+001,2.440258478E-002,4.136967155E-004,2.033953577E-002,4.272162900E+002,6.041089073E-002
2017-06-27T11:08:30.3800000-03:00,3.700000000E+001,2.482486048E-002,4.132556994E-004,2.032869153E-002,4.271680737E+002,6.044488773E-002
