Statistics_Analysis_Results, , , , , , 
Timestamp,Time [s],Mean Value[Intensity],Variance[-],Standard Deviation[Intensity],Weighted Average[nm (vac)],Max Value[Intensity]
2017-06-27T11:27:26.1200000-03:00,0.000000000E+000,2.357010012E-002,2.788320794E-004,1.669826576E-002,4.273057099E+002,5.085877329E-002
2017-06-27T11:27:27.1200000-03:00,1.000000000E+000,2.329139962E-002,2.780027975E-004,1.667341589E-002,4.272593572E+002,4.874216765E-002
2017-06-27T11:27:28.1300000-03:00,2.010000000E+000,2.382102655E-002,2.673992132E-004,1.635234580E-002,4.272807683E+002,5.044525117E-002
2017-06-27T11:27:29.1300000-03:00,3.010000000E+000,2.352749622E-002,2.711926206E-004,1.646792703E-002,4.272887332E+002,4.932375997E-002
2017-06-27T11:27:30.1300000-03:00,4.010000000E+000,2.423633395E-002,2.789442700E-004,1.670162477E-002,4.272892927E+002,4.909104854E-002
2017-06-27T11:27:31.1400000-03:00,5.020000000E+000,2.361534249E-002,2.625564121E-004,1.620359257E-002,4.273027038E+002,4.753170535E-002
2017-06-27T11:27:32.1300000-03:00,6.010000000E+000,2.369891950E-002,2.502049591E-004,1.581786835E-002,4.272884673E+002,4.873780534E-002
2017-06-27T11:27:33.1300000-03:00,7.010000000E+000,2.324338926E-002,2.637699986E-004,1.624099746E-002,4.272869613E+002,4.954817146E-002
2017-06-27T11:27:34.1300000-03:00,8.010000000E+000,2.425705246E-002,2.796876870E-004,1.672386579E-002,4.273031557E+002,4.864526913E-002
2017-06-27T11:27:35.1300000-03:00,9.010000000E+000,2.293481551E-002,2.567563567E-004,1.602361871E-002,4.272938897E+002,4.763276502E-002
2017-06-27T11:27:36.1200000-03:00,1.000000000E+001,2.340269190E-002,2.597333286E-004,1.611624425E-002,4.272829069E+002,4.622276127E-002
2017-06-27T11:27:37.1200000-03:00,1.100000000E+001,2.421028620E-002,2.621138041E-004,1.618992909E-002,4.272737511E+002,4.979368299E-002
2017-06-27T11:27:38.1200000-03:00,1.200000000E+001,2.308997024E-002,2.720839358E-004,1.649496698E-002,4.272853518E+002,4.803070053E-002
2017-06-27T11:27:39.1200000-03:00,1.300000000E+001,2.450964883E-002,2.728133891E-004,1.651706357E-002,4.272853178E+002,5.058715492E-002
2017-06-27T11:27:40.1200000-03:00,1.400000000E+001,2.351518651E-002,2.782525479E-004,1.668090369E-002,4.272597298E+002,4.891088605E-002
2017-06-27T11:27:41.1200000-03:00,1.500000000E+001,2.391823899E-002,2.744612466E-004,1.656687196E-002,4.272883009E+002,4.890171066E-002
2017-06-27T11:27:42.1200000-03:00,1.600000000E+001,2.384000003E-002,2.663833874E-004,1.632125569E-002,4.272673917E+002,4.854679108E-002
2017-06-27T11:27:43.1200000-03:00,1.700000000E+001,2.410275408E-002,2.864021393E-004,1.692341985E-002,4.272843044E+002,5.188458040E-002
2017-06-27T11:27:44.1200000-03:00,1.800000000E+001,2.271169663E-002,2.766884655E-004,1.663395520E-002,4.272785099E+002,4.701553285E-002
2017-06-27T11:27:45.1200000-03:00,1.900000000E+001,2.354153844E-002,2.690111480E-004,1.640155932E-002,4.272817881E+002,4.950891808E-002
2017-06-27T11:27:46.1200000-03:00,2.000000000E+001,2.420589726E-002,2.588302763E-004,1.608820302E-002,4.273032242E+002,5.038563535E-002
2017-06-27T11:27:47.1200000-03:00,2.100000000E+001,2.341286759E-002,2.728715965E-004,1.651882552E-002,4.273078240E+002,5.027385056E-002
2017-06-27T11:27:48.1200000-03:00,2.200000000E+001,2.338459076E-002,2.694463757E-004,1.641482183E-002,4.272928778E+002,4.983828962E-002
2017-06-27T11:27:49.1200000-03:00,2.300000000E+001,2.385515153E-002,2.571071283E-004,1.603456043E-002,4.272753148E+002,4.821793362E-002
2017-06-27T11:27:50.1100000-03:00,2.399000000E+001,2.287808622E-002,2.696409456E-004,1.642074741E-002,4.273014595E+002,5.102788657E-002
2017-06-27T11:27:51.1100000-03:00,2.499000000E+001,2.357026605E-002,2.792787256E-004,1.671163444E-002,4.273020549E+002,4.958699644E-002
2017-06-27T11:27:52.1100000-03:00,2.599000000E+001,2.374271854E-002,2.725606102E-004,1.650940975E-002,4.272794178E+002,4.996565357E-002
2017-06-27T11:27:53.1100000-03:00,2.699000000E+001,2.264689709E-002,2.647237119E-004,1.627033226E-002,4.272887097E+002,4.693582281E-002
2017-06-27T11:27:54.1100000-03:00,2.799000000E+001,2.312792250E-002,2.618281000E-004,1.618110318E-002,4.272760636E+002,4.780348763E-002
2017-06-27T11:27:55.1100000-03:00,2.899000000E+001,2.397490394E-002,2.748800523E-004,1.657950700E-002,4.272853685E+002,5.237209052E-002
2017-06-27T11:27:56.1100000-03:00,2.999000000E+001,2.399831431E-002,2.623201895E-004,1.619630172E-002,4.272966398E+002,4.900292307E-002
