Statistics_Analysis_Results, , , , , , 
Timestamp,Time [s],Mean Value[Intensity],Variance[-],Standard Deviation[Intensity],Weighted Average[nm (vac)],Max Value[Intensity]
2017-06-27T12:50:50.8700000-03:00,0.000000000E+000,3.140075771E-002,6.784750907E-004,2.604755441E-002,3.908926869E+002,8.590652049E-002
2017-06-27T12:50:51.8700000-03:00,1.000000000E+000,3.103558622E-002,6.676593786E-004,2.583910561E-002,3.908905236E+002,8.355518430E-002
2017-06-27T12:50:52.8700000-03:00,2.000000000E+000,3.122223882E-002,6.545485014E-004,2.558414551E-002,3.908818473E+002,8.285387605E-002
2017-06-27T12:50:53.8700000-03:00,3.000000000E+000,3.124852196E-002,6.574910723E-004,2.564158872E-002,3.908868491E+002,8.376804739E-002
2017-06-27T12:50:54.8700000-03:00,4.000000000E+000,3.091290162E-002,6.857900118E-004,2.618759271E-002,3.908972625E+002,8.251453936E-002
2017-06-27T12:50:55.8700000-03:00,5.000000000E+000,3.197207673E-002,6.830546990E-004,2.613531517E-002,3.908836838E+002,8.589524031E-002
2017-06-27T12:50:56.8700000-03:00,6.000000000E+000,3.157174417E-002,6.820873415E-004,2.611680190E-002,3.908914752E+002,8.400408179E-002
2017-06-27T12:50:57.8700000-03:00,7.000000000E+000,3.126420636E-002,6.958691424E-004,2.637933173E-002,3.908873660E+002,8.509378135E-002
2017-06-27T12:50:58.8700000-03:00,8.000000000E+000,3.134642512E-002,6.857638740E-004,2.618709365E-002,3.908965638E+002,8.197643608E-002
2017-06-27T12:50:59.8700000-03:00,9.000000000E+000,3.063745331E-002,6.879661150E-004,2.622910816E-002,3.909034773E+002,8.277323842E-002
2017-06-27T12:51:00.8700000-03:00,1.000000000E+001,3.106382506E-002,7.143998521E-004,2.672825943E-002,3.909131462E+002,8.397816122E-002
2017-06-27T12:51:01.8700000-03:00,1.100000000E+001,3.142711674E-002,6.782598367E-004,2.604342214E-002,3.908856510E+002,8.346077800E-002
2017-06-27T12:51:02.8700000-03:00,1.200000000E+001,3.128106503E-002,7.086409950E-004,2.662031170E-002,3.909042709E+002,8.359157294E-002
2017-06-27T12:51:03.8700000-03:00,1.300000000E+001,3.167026593E-002,7.089680425E-004,2.662645381E-002,3.909139586E+002,8.341699839E-002
2017-06-27T12:51:04.8700000-03:00,1.400000000E+001,3.108233449E-002,7.075298277E-004,2.659943285E-002,3.909066283E+002,8.566365391E-002
2017-06-27T12:51:05.8700000-03:00,1.500000000E+001,3.103891717E-002,6.876563753E-004,2.622320299E-002,3.909205510E+002,8.233730495E-002
2017-06-27T12:51:06.8700000-03:00,1.600000000E+001,3.178338531E-002,6.971182683E-004,2.640299734E-002,3.909099115E+002,7.963053137E-002
2017-06-27T12:51:07.8600000-03:00,1.699000000E+001,3.093157264E-002,6.783635213E-004,2.604541267E-002,3.908971172E+002,8.381161094E-002
2017-06-27T12:51:08.8600000-03:00,1.799000000E+001,3.155810729E-002,7.044489236E-004,2.654145670E-002,3.908936421E+002,8.548785746E-002
2017-06-27T12:51:09.8600000-03:00,1.899000000E+001,3.152497615E-002,6.726701055E-004,2.593588451E-002,3.908919218E+002,8.217795938E-002
2017-06-27T12:51:10.8600000-03:00,1.999000000E+001,3.139333422E-002,6.901846813E-004,2.627136619E-002,3.908920878E+002,8.440818638E-002
2017-06-27T12:51:11.8600000-03:00,2.099000000E+001,3.206883437E-002,7.116043939E-004,2.667591412E-002,3.908830629E+002,8.737918735E-002
2017-06-27T12:51:12.8600000-03:00,2.199000000E+001,3.189622748E-002,6.947733092E-004,2.635855287E-002,3.908961189E+002,8.338255435E-002
2017-06-27T12:51:13.8600000-03:00,2.299000000E+001,3.100896941E-002,7.028765247E-004,2.651181858E-002,3.909012226E+002,8.523291349E-002
2017-06-27T12:51:14.8600000-03:00,2.399000000E+001,3.103173859E-002,6.995070248E-004,2.644819511E-002,3.909026994E+002,8.365409076E-002
2017-06-27T12:51:15.8600000-03:00,2.499000000E+001,3.164794508E-002,7.108015845E-004,2.666086241E-002,3.908916995E+002,8.512093127E-002
