Statistics_Analysis_Results, , , , , , 
Timestamp,Time [s],Mean Value[Intensity],Variance[-],Standard Deviation[Intensity],Weighted Average[nm (vac)],Max Value[Intensity]
2017-06-27T12:36:27.1400000-03:00,0.000000000E+000,2.653781917E-002,4.914004947E-004,2.216755500E-002,3.908816533E+002,6.974962354E-002
2017-06-27T12:36:28.1400000-03:00,1.000000000E+000,2.561466115E-002,4.907623271E-004,2.215315614E-002,3.909108669E+002,7.125993818E-002
2017-06-27T12:36:29.1400000-03:00,2.000000000E+000,2.583986408E-002,5.204933140E-004,2.281432256E-002,3.908948016E+002,7.161728293E-002
2017-06-27T12:36:30.1400000-03:00,3.000000000E+000,2.534139010E-002,4.997368553E-004,2.235479491E-002,3.909163997E+002,7.022251934E-002
2017-06-27T12:36:31.1400000-03:00,4.000000000E+000,2.559659175E-002,4.847330780E-004,2.201665456E-002,3.908909769E+002,6.930647790E-002
2017-06-27T12:36:32.1400000-03:00,5.000000000E+000,2.585864326E-002,4.718793820E-004,2.172278486E-002,3.908785847E+002,6.905624270E-002
2017-06-27T12:36:33.1400000-03:00,6.000000000E+000,2.529117674E-002,4.571238411E-004,2.138045465E-002,3.908810959E+002,6.693600863E-002
2017-06-27T12:36:34.1400000-03:00,7.000000000E+000,2.588230586E-002,4.980718011E-004,2.231752229E-002,3.908851838E+002,6.973686069E-002
2017-06-27T12:36:35.1400000-03:00,8.000000000E+000,2.592257531E-002,4.859170282E-004,2.204352577E-002,3.908863574E+002,7.012697309E-002
2017-06-27T12:36:36.1400000-03:00,9.000000000E+000,2.579879805E-002,4.867104938E-004,2.206151613E-002,3.908881949E+002,7.237876207E-002
2017-06-27T12:36:37.1400000-03:00,1.000000000E+001,2.606998026E-002,4.792053847E-004,2.189076026E-002,3.909036938E+002,7.062055916E-002
2017-06-27T12:36:38.1400000-03:00,1.100000000E+001,2.561072724E-002,4.699300770E-004,2.167787067E-002,3.908809647E+002,6.866628677E-002
2017-06-27T12:36:39.1400000-03:00,1.200000000E+001,2.543024966E-002,5.021710596E-004,2.240917356E-002,3.908986981E+002,7.221802324E-002
2017-06-27T12:36:40.1400000-03:00,1.300000000E+001,2.532050573E-002,4.834453394E-004,2.198739046E-002,3.908844675E+002,7.021311671E-002
2017-06-27T12:36:41.1300000-03:00,1.399000000E+001,2.568450945E-002,4.887160802E-004,2.210692381E-002,3.908774468E+002,6.882915646E-002
2017-06-27T12:36:42.1400000-03:00,1.500000000E+001,2.555633801E-002,5.026312164E-004,2.241943836E-002,3.908960742E+002,7.034631073E-002
2017-06-27T12:36:43.1300000-03:00,1.599000000E+001,2.624674184E-002,5.179727308E-004,2.275901428E-002,3.908872305E+002,7.127128541E-002
2017-06-27T12:36:44.1300000-03:00,1.699000000E+001,2.592792604E-002,4.901724146E-004,2.213983773E-002,3.908907738E+002,7.123806328E-002
2017-06-27T12:36:45.1300000-03:00,1.799000000E+001,2.608334521E-002,4.653526542E-004,2.157203408E-002,3.908600120E+002,7.181924582E-002
2017-06-27T12:36:46.1300000-03:00,1.899000000E+001,2.571604759E-002,5.040157314E-004,2.245029468E-002,3.909051160E+002,7.049457729E-002
2017-06-27T12:36:47.1300000-03:00,1.999000000E+001,2.523921444E-002,4.890148848E-004,2.211368094E-002,3.908962399E+002,6.935201585E-002
2017-06-27T12:36:48.1300000-03:00,2.099000000E+001,2.594046977E-002,4.998898726E-004,2.235821712E-002,3.909116630E+002,7.240762562E-002
2017-06-27T12:36:49.1300000-03:00,2.199000000E+001,2.548218685E-002,4.887223453E-004,2.210706551E-002,3.908994329E+002,7.066097111E-002
2017-06-27T12:36:50.1300000-03:00,2.299000000E+001,2.531728895E-002,4.977375210E-004,2.231003185E-002,3.909000870E+002,6.900370866E-002
2017-06-27T12:36:51.1300000-03:00,2.399000000E+001,2.620834000E-002,4.891952604E-004,2.211775894E-002,3.908683791E+002,7.068541646E-002
2017-06-27T12:36:52.1300000-03:00,2.499000000E+001,2.568582120E-002,4.856434163E-004,2.203731872E-002,3.908854086E+002,6.969729066E-002
2017-06-27T12:36:53.1300000-03:00,2.599000000E+001,2.607066216E-002,5.003841968E-004,2.236926903E-002,3.908850050E+002,7.185560465E-002
2017-06-27T12:36:54.1300000-03:00,2.699000000E+001,2.540034312E-002,4.620284107E-004,2.149484614E-002,3.908835047E+002,6.914284825E-002
2017-06-27T12:36:55.1300000-03:00,2.799000000E+001,2.563180427E-002,4.990742373E-004,2.233996950E-002,3.908897346E+002,6.988617778E-002
2017-06-27T12:36:56.1300000-03:00,2.899000000E+001,2.566505272E-002,4.595351438E-004,2.143677083E-002,3.908908007E+002,6.731093675E-002
2017-06-27T12:36:57.1300000-03:00,2.999000000E+001,2.548039516E-002,4.977719706E-004,2.231080390E-002,3.909170762E+002,7.261771709E-002
2017-06-27T12:36:58.1300000-03:00,3.099000000E+001,2.594059944E-002,4.866215366E-004,2.205949992E-002,3.908903206E+002,7.028882205E-002
2017-06-27T12:36:59.1300000-03:00,3.199000000E+001,2.564765635E-002,4.956302979E-004,2.226275585E-002,3.908981389E+002,6.916465610E-002
