Statistics_Analysis_Results, , , , , , 
Timestamp,Time [s],Mean Value[Intensity],Variance[-],Standard Deviation[Intensity],Weighted Average[nm (vac)],Max Value[Intensity]
2017-06-27T13:23:23.1400000-03:00,0.000000000E+000,3.980896438E-002,1.306228339E-003,3.614178108E-002,3.909092395E+002,1.112220883E-001
2017-06-27T13:23:24.1500000-03:00,1.010000000E+000,3.945841104E-002,1.295803335E-003,3.599726844E-002,3.909152291E+002,1.139493436E-001
2017-06-27T13:23:25.1500000-03:00,2.010000000E+000,3.925843316E-002,1.295501829E-003,3.599308029E-002,3.909188006E+002,1.127159670E-001
2017-06-27T13:23:26.1600000-03:00,3.020000000E+000,4.027269074E-002,1.288084887E-003,3.588989951E-002,3.909161574E+002,1.156422868E-001
2017-06-27T13:23:27.1600000-03:00,4.020000000E+000,4.001360528E-002,1.304808444E-003,3.612213232E-002,3.909136100E+002,1.160321608E-001
2017-06-27T13:23:28.1600000-03:00,5.020000000E+000,4.071245722E-002,1.294738640E-003,3.598247684E-002,3.908985020E+002,1.138866395E-001
2017-06-27T13:23:29.1600000-03:00,6.020000000E+000,4.001350492E-002,1.293785359E-003,3.596922794E-002,3.909124847E+002,1.187005788E-001
2017-06-27T13:23:30.1600000-03:00,7.020000000E+000,3.971079389E-002,1.276299322E-003,3.572533166E-002,3.909083359E+002,1.128270030E-001
2017-06-27T13:23:31.1500000-03:00,8.010000000E+000,4.025166383E-002,1.276836590E-003,3.573285029E-002,3.908987643E+002,1.125281900E-001
2017-06-27T13:23:32.1500000-03:00,9.010000000E+000,4.000815690E-002,1.265245335E-003,3.557028725E-002,3.908986094E+002,1.157068685E-001
2017-06-27T13:23:33.1500000-03:00,1.001000000E+001,3.947204126E-002,1.258933671E-003,3.548145532E-002,3.909052793E+002,1.132451966E-001
2017-06-27T13:23:34.1500000-03:00,1.101000000E+001,3.973229853E-002,1.295341342E-003,3.599085081E-002,3.909170791E+002,1.159618571E-001
2017-06-27T13:23:35.1500000-03:00,1.201000000E+001,3.994336137E-002,1.268630546E-003,3.561784027E-002,3.908999734E+002,1.123635024E-001
2017-06-27T13:23:36.1500000-03:00,1.301000000E+001,3.961434269E-002,1.261129341E-003,3.551238293E-002,3.909160506E+002,1.141660213E-001
2017-06-27T13:23:37.1500000-03:00,1.401000000E+001,4.001061918E-002,1.303557980E-003,3.610481935E-002,3.909097332E+002,1.134794578E-001
2017-06-27T13:23:38.1500000-03:00,1.501000000E+001,4.008925564E-002,1.262222662E-003,3.552777311E-002,3.909061674E+002,1.143262088E-001
2017-06-27T13:23:39.1500000-03:00,1.601000000E+001,3.926770617E-002,1.304831217E-003,3.612244755E-002,3.909095024E+002,1.129323617E-001
2017-06-27T13:23:40.1500000-03:00,1.701000000E+001,4.050430521E-002,1.260864253E-003,3.550865040E-002,3.908988183E+002,1.146019995E-001
2017-06-27T13:23:41.1500000-03:00,1.801000000E+001,4.021415417E-002,1.302981380E-003,3.609683338E-002,3.909119836E+002,1.143480986E-001
2017-06-27T13:23:42.1500000-03:00,1.901000000E+001,3.949562080E-002,1.275669674E-003,3.571651822E-002,3.909096906E+002,1.134958342E-001
2017-06-27T13:23:43.1500000-03:00,2.001000000E+001,4.021268178E-002,1.332069528E-003,3.649752770E-002,3.909076665E+002,1.166287288E-001
2017-06-27T13:23:44.1500000-03:00,2.101000000E+001,4.003107318E-002,1.295955417E-003,3.599938079E-002,3.909197285E+002,1.174358428E-001
2017-06-27T13:23:45.1500000-03:00,2.201000000E+001,4.051502741E-002,1.293806195E-003,3.596951758E-002,3.908955727E+002,1.144862622E-001
2017-06-27T13:23:46.1500000-03:00,2.301000000E+001,3.964968090E-002,1.284084950E-003,3.583413107E-002,3.909095163E+002,1.138353124E-001
2017-06-27T13:23:47.1500000-03:00,2.401000000E+001,3.979245769E-002,1.240972876E-003,3.522744492E-002,3.908988295E+002,1.132780463E-001
2017-06-27T13:23:48.1500000-03:00,2.501000000E+001,3.978121558E-002,1.256834462E-003,3.545186119E-002,3.909088714E+002,1.096417680E-001
2017-06-27T13:23:49.1500000-03:00,2.601000000E+001,3.977172824E-002,1.306867348E-003,3.615062030E-002,3.909109371E+002,1.129153669E-001
2017-06-27T13:23:50.1500000-03:00,2.701000000E+001,3.921837576E-002,1.267596979E-003,3.560332821E-002,3.909139453E+002,1.127172187E-001
2017-06-27T13:23:51.1500000-03:00,2.801000000E+001,3.920175359E-002,1.247725986E-003,3.532316501E-002,3.909178577E+002,1.126628295E-001
2017-06-27T13:23:52.1500000-03:00,2.901000000E+001,3.989291596E-002,1.262188736E-003,3.552729564E-002,3.909095081E+002,1.126001477E-001
2017-06-27T13:23:53.1500000-03:00,3.001000000E+001,4.006540442E-002,1.278560314E-003,3.575696175E-002,3.908999037E+002,1.153119877E-001
2017-06-27T13:23:54.1600000-03:00,3.102000000E+001,3.961370840E-002,1.319763795E-003,3.632855344E-002,3.909105271E+002,1.134068072E-001
2017-06-27T13:23:55.1600000-03:00,3.202000000E+001,3.972157717E-002,1.272671758E-003,3.567452534E-002,3.909049959E+002,1.128581166E-001
2017-06-27T13:23:56.1600000-03:00,3.302000000E+001,3.980313790E-002,1.280684823E-003,3.578665705E-002,3.909048236E+002,1.158945262E-001
2017-06-27T13:23:57.1600000-03:00,3.402000000E+001,3.973832946E-002,1.271974091E-003,3.566474577E-002,3.909123062E+002,1.138861328E-001
2017-06-27T13:23:58.1600000-03:00,3.502000000E+001,3.931826315E-002,1.298202750E-003,3.603058076E-002,3.909162103E+002,1.135026366E-001
2017-06-27T13:23:59.1600000-03:00,3.602000000E+001,3.927254617E-002,1.255502129E-003,3.543306547E-002,3.909081171E+002,1.139045432E-001
2017-06-27T13:24:00.1600000-03:00,3.702000000E+001,3.952292213E-002,1.287254532E-003,3.587832956E-002,3.909130698E+002,1.147976890E-001
2017-06-27T13:24:01.1600000-03:00,3.802000000E+001,3.978801511E-002,1.327884348E-003,3.644014747E-002,3.909279880E+002,1.144126356E-001
2017-06-27T13:24:02.1600000-03:00,3.902000000E+001,4.045252274E-002,1.295271609E-003,3.598988204E-002,3.909012429E+002,1.164523661E-001
2017-06-27T13:24:03.1600000-03:00,4.002000000E+001,4.020340796E-002,1.304676761E-003,3.612030954E-002,3.909145021E+002,1.122977957E-001
2017-06-27T13:24:04.1600000-03:00,4.102000000E+001,3.952252581E-002,1.292360786E-003,3.594941983E-002,3.909092011E+002,1.122294515E-001
2017-06-27T13:24:05.1600000-03:00,4.202000000E+001,3.992325553E-002,1.329756534E-003,3.646582693E-002,3.909164065E+002,1.133175418E-001
2017-06-27T13:24:06.1600000-03:00,4.302000000E+001,4.007099118E-002,1.278173299E-003,3.575154960E-002,3.909078709E+002,1.116924509E-001
2017-06-27T13:24:07.1500000-03:00,4.401000000E+001,3.975434550E-002,1.299019840E-003,3.604191782E-002,3.909245255E+002,1.127733588E-001
2017-06-27T13:24:08.1500000-03:00,4.501000000E+001,3.948706115E-002,1.258012951E-003,3.546847828E-002,3.909110328E+002,1.128458083E-001
2017-06-27T13:24:09.1500000-03:00,4.601000000E+001,4.054317659E-002,1.289794723E-003,3.591371218E-002,3.909002060E+002,1.136499047E-001
2017-06-27T13:24:10.1500000-03:00,4.701000000E+001,3.942809270E-002,1.281423358E-003,3.579697414E-002,3.909231358E+002,1.148492470E-001
2017-06-27T13:24:11.1500000-03:00,4.801000000E+001,3.949897716E-002,1.268762973E-003,3.561969922E-002,3.909038045E+002,1.148739830E-001
2017-06-27T13:24:12.1500000-03:00,4.901000000E+001,3.965716999E-002,1.247880258E-003,3.532534866E-002,3.909022427E+002,1.108297855E-001
2017-06-27T13:24:13.1500000-03:00,5.001000000E+001,4.019475700E-002,1.279995903E-003,3.577703039E-002,3.908926866E+002,1.148524582E-001
2017-06-27T13:24:14.1500000-03:00,5.101000000E+001,3.996896212E-002,1.289094101E-003,3.590395662E-002,3.909010777E+002,1.146246195E-001
2017-06-27T13:24:15.1500000-03:00,5.201000000E+001,3.955087823E-002,1.230710336E-003,3.508148138E-002,3.909033550E+002,1.127199605E-001
2017-06-27T13:24:16.1500000-03:00,5.301000000E+001,3.904684502E-002,1.279938602E-003,3.577622956E-002,3.909071001E+002,1.133114100E-001
2017-06-27T13:24:17.1500000-03:00,5.401000000E+001,4.040192797E-002,1.320874431E-003,3.634383622E-002,3.909118878E+002,1.155472994E-001
2017-06-27T13:24:18.1500000-03:00,5.501000000E+001,3.961556048E-002,1.260850282E-003,3.550845367E-002,3.909048184E+002,1.139642820E-001
2017-06-27T13:24:19.1500000-03:00,5.601000000E+001,3.980515938E-002,1.303081672E-003,3.609822256E-002,3.909151085E+002,1.139114052E-001
