1.929573059e+002,2.091062255e-002
1.931610565e+002,2.378695086e-002
1.933648071e+002,9.297982790e-003
1.935685883e+002,2.300347434e-003
1.937723694e+002,-9.162036702e-003
1.939761810e+002,2.735016495e-002
1.941800079e+002,6.019182503e-002
1.943838501e+002,4.167814273e-003
1.945877075e+002,6.714653224e-002
1.947915802e+002,-8.196105249e-003
1.949954681e+002,1.608096622e-002
1.951993713e+002,1.133717038e-002
1.954032898e+002,-3.237658413e-003
1.956072235e+002,1.065028645e-002
1.958111877e+002,2.056718059e-002
1.960151520e+002,9.104796685e-003
1.962191467e+002,-5.512963049e-003
1.964231415e+002,-6.028126460e-003
1.966271667e+002,8.589632809e-003
1.968312073e+002,-1.407755353e-002
1.970352478e+002,2.064230852e-003
1.972393188e+002,2.643789630e-003
1.974434052e+002,1.683224551e-002
1.976475067e+002,1.919341087e-002
1.978516235e+002,1.747620106e-002
1.980557709e+002,2.965766704e-003
1.982599182e+002,3.684848780e-004
1.984640808e+002,-3.108867677e-003
1.986682587e+002,1.517943107e-002
1.988724670e+002,1.779817790e-002
1.990766754e+002,1.178793889e-002
1.992809143e+002,-6.779406220e-003
1.994851685e+002,-2.808355726e-003
1.996894226e+002,1.591997803e-003
1.998937073e+002,-3.924543038e-003
2.000980072e+002,1.204552036e-002
2.003023224e+002,1.014263555e-001
2.005066528e+002,3.372531012e-002
2.007109985e+002,4.489791580e-003
2.009153595e+002,4.682977684e-003
2.011197510e+002,2.118966915e-002
2.013241425e+002,-8.228303341e-005
2.015285492e+002,2.202681080e-002
2.017329865e+002,7.577551901e-002
2.019374237e+002,4.768838175e-003
2.021418915e+002,-7.466290612e-003
2.023463593e+002,6.915352307e-003
2.025508575e+002,9.147726931e-003
2.027553711e+002,1.436375547e-002
2.029598999e+002,6.298229843e-002
2.031644440e+002,6.486049388e-003
2.033690033e+002,8.260142803e-002
2.035735779e+002,1.656393171e-003
2.037781677e+002,-3.044472076e-003
2.039827728e+002,1.249628793e-002
2.041873932e+002,-7.831198163e-003
2.043920288e+002,6.235980615e-002
2.045966949e+002,2.230585739e-002
2.048013611e+002,1.402031351e-002
2.050060577e+002,4.897629377e-003
2.052107544e+002,1.049895734e-001
2.054154816e+002,2.214486711e-003
2.056202240e+002,5.388107523e-002
2.058249664e+002,2.146871574e-002
2.060297394e+002,-7.745337673e-003
2.062345276e+002,2.919616550e-002
2.064393311e+002,-5.555893295e-003
2.066441498e+002,2.378695086e-002
2.068489838e+002,-4.031868652e-003
2.070538330e+002,-2.250262070e-003
2.072587128e+002,6.475317059e-004
2.074635925e+002,1.256068330e-002
2.076684875e+002,-3.398646950e-004
2.078734131e+002,1.191672962e-002
2.080783386e+002,6.743631326e-003
2.082832947e+002,-1.042847987e-002
2.084882507e+002,9.340913035e-003
2.086932373e+002,9.169192053e-003
2.088982391e+002,1.751913130e-002
2.091032562e+002,2.536464017e-003
2.093082733e+002,9.791680612e-003
2.095133209e+002,-3.817217192e-003
2.097183838e+002,4.232209641e-003
2.099234619e+002,-4.504101817e-003
2.101285553e+002,6.936817430e-003
2.103336792e+002,1.477159280e-002
2.105388031e+002,2.944301581e-003
2.107439423e+002,-1.219935366e-003
2.109491119e+002,-7.552151568e-003
2.111542816e+002,-1.820959267e-003
2.113594666e+002,-8.228303341e-005
2.115646820e+002,3.376824036e-002
2.117699127e+002,-3.827949695e-004
2.119751434e+002,-8.550280472e-004
2.121804047e+002,6.099677179e-003
2.123856812e+002,1.631708257e-002
2.125909729e+002,-9.194234735e-004
2.127962646e+002,8.374981582e-003
2.130015869e+002,9.748750366e-003
2.132069244e+002,-8.711269125e-003
2.134122925e+002,-8.002919145e-003
2.136176605e+002,-6.371568888e-003
2.138230438e+002,2.331471816e-002
2.140284424e+002,1.060735621e-002
2.142338562e+002,1.502917428e-002
2.144393005e+002,1.848506182e-002
2.146447449e+002,3.717046464e-003
2.148502197e+002,2.756481618e-002
2.150556946e+002,-9.011780843e-003
2.152612000e+002,1.326903328e-002
2.154667206e+002,5.186335370e-002
2.156722412e+002,1.277533546e-002
2.158777924e+002,3.255546035e-004
2.160833588e+002,2.321812557e-003
2.162889404e+002,1.483598817e-002
2.164945374e+002,-1.281111035e-002
2.167001495e+002,6.849883497e-002
2.169057770e+002,3.855496645e-002
2.171114197e+002,-1.134074875e-003
2.173170776e+002,-5.427102558e-003
2.175227509e+002,-2.615169389e-003
2.177284546e+002,-2.379052807e-003
2.179341583e+002,2.559002303e-002
2.181398773e+002,-6.199847441e-003
2.183456268e+002,-6.886731833e-003
2.185513763e+002,2.451676689e-002
2.187571564e+002,-4.160659388e-003
2.189629364e+002,-6.650615484e-003
2.191687469e+002,-5.620288663e-003
2.193745728e+002,9.695087792e-004
2.195804138e+002,-2.379052807e-003
2.197862549e+002,-7.047720719e-004
2.199921265e+002,6.121142302e-003
2.201980133e+002,3.910232801e-003
2.204039154e+002,-5.148055963e-003
2.206098328e+002,-8.410756476e-003
2.208157654e+002,-4.289450124e-003
2.210217285e+002,-7.906326209e-004
2.212276917e+002,7.301724516e-003
2.214336700e+002,-2.486378653e-003
2.216396637e+002,-5.759812193e-004
2.218456879e+002,3.434779868e-002
2.220517120e+002,-4.117729142e-003
2.222577667e+002,4.722688347e-002
2.224638214e+002,5.616711569e-004
2.226699066e+002,8.203260601e-003
2.228759918e+002,7.120344043e-002
2.230821075e+002,2.237025276e-002
2.232882385e+002,2.642716281e-002
2.234943848e+002,5.044665560e-002
2.237005310e+002,1.763718901e-003
2.239067078e+002,8.675493300e-003
2.241128998e+002,-4.869008902e-003
2.243191071e+002,-1.713633537e-003
2.245253296e+002,3.531372920e-002
2.247315674e+002,-5.298311822e-003
2.249378357e+002,2.576174401e-002
2.251441040e+002,-5.319776945e-003
2.253503876e+002,-8.754199371e-003
2.255566864e+002,2.812290937e-002
2.257630157e+002,-3.774286946e-003
2.259693451e+002,3.492735699e-002
2.261756897e+002,4.879383743e-002
2.263820648e+002,-8.539548144e-003
2.265884399e+002,-6.865266711e-003
2.267948456e+002,1.752986282e-004
2.270012665e+002,4.983489867e-003
2.272076874e+002,-5.491497926e-003
2.274141388e+002,-1.896087197e-004
2.276206055e+002,-3.602565732e-003
2.278270874e+002,3.784661740e-002
2.280335693e+002,1.331196353e-002
2.282400818e+002,3.373604268e-003
2.284466095e+002,2.305713668e-002
2.286531525e+002,4.516622797e-002
2.288597107e+002,5.348396953e-003
2.290662994e+002,-2.529308898e-003
2.292728882e+002,-7.831198163e-003
2.294794922e+002,1.636001281e-002
2.296861115e+002,2.855221182e-002
2.298927460e+002,1.148742717e-002
2.300994110e+002,1.842066646e-002
2.303060760e+002,2.419478819e-002
2.305127716e+002,2.541830204e-002
2.307194672e+002,-5.749079864e-003
2.309261932e+002,8.761353791e-003
2.311329193e+002,4.146349151e-003
2.313396759e+002,1.291485853e-003
2.315464325e+002,6.829491816e-003
2.317532196e+002,7.729954273e-002
2.319600220e+002,-1.177005121e-003
2.321668396e+002,-6.006661337e-003
2.323736725e+002,1.305438206e-002
2.325805054e+002,1.202405524e-002
2.327873688e+002,5.004954990e-003
2.329942474e+002,1.828114269e-003
2.332011414e+002,2.608372085e-002
2.334080505e+002,2.387281135e-002
2.336149750e+002,5.391327199e-003
2.338219299e+002,5.076863244e-002
2.340288849e+002,2.514998661e-003
2.342358551e+002,2.634130232e-002
2.344428406e+002,5.241071340e-003
2.346498566e+002,2.009494789e-002
2.348568726e+002,-5.834940355e-003
2.350639038e+002,7.427296042e-002
2.352709656e+002,1.039270498e-002
2.354780273e+002,3.710499704e-001
2.356851196e+002,-5.298311822e-003
2.358922119e+002,-9.698664770e-003
2.360993347e+002,3.840471059e-002
2.363064728e+002,7.431589067e-002
2.365136108e+002,1.105812378e-002
2.367207794e+002,7.940312475e-002
2.369279633e+002,1.681078039e-002
2.371351624e+002,2.686719876e-003
2.373423615e+002,2.108234353e-002
2.375495911e+002,3.668750077e-002
2.377568359e+002,3.078458644e-002
2.379640961e+002,-4.686555185e-004
2.381713715e+002,5.570561439e-002
2.383786621e+002,-9.720130824e-003
2.385859680e+002,-3.387914505e-003
2.387932892e+002,5.182042345e-002
2.390006409e+002,3.201883286e-003
2.392079926e+002,1.549067558e-003
2.394153595e+002,-1.413121587e-003
2.396227417e+002,-6.242777687e-003
2.398301544e+002,2.453823201e-002
2.400375671e+002,-7.659477182e-003
2.402449951e+002,2.258490399e-002
2.404524536e+002,6.099677179e-003
2.406599121e+002,-5.470032804e-003
2.408674011e+002,3.352139145e-003
2.410748901e+002,1.316170767e-002
2.412824097e+002,-1.091144513e-003
2.414899292e+002,7.859818637e-003
2.416974792e+002,1.560873352e-002
2.419050446e+002,3.344626352e-002
2.421126251e+002,-9.784526192e-003
2.423202057e+002,-3.827949695e-004
2.425278168e+002,-1.928284997e-003
2.427354431e+002,1.221724134e-002
2.429430847e+002,2.022373863e-002
2.431507416e+002,6.099677179e-003
2.433584137e+002,-3.216193290e-003
2.435661011e+002,3.824372310e-003
2.437738037e+002,6.979747675e-003
2.439815216e+002,-2.507843776e-003
2.441892548e+002,9.480436565e-004
2.443970032e+002,-5.040729884e-003
2.446047668e+002,1.037123986e-002
2.448125458e+002,5.616711569e-004
2.450203400e+002,-7.466290612e-003
2.452281647e+002,2.095355280e-002
2.454359894e+002,1.039270498e-002
2.456438293e+002,1.187379938e-002
2.458516998e+002,-4.890474025e-003
2.460595703e+002,2.264929935e-002
2.462674561e+002,1.732594520e-002
2.464753723e+002,-1.134074875e-003
2.466832886e+002,7.001212798e-003
2.468912354e+002,8.868679404e-003
2.470991821e+002,4.325583205e-002
2.473071594e+002,6.046014023e-004
2.475151520e+002,1.677858294e-003
2.477231445e+002,2.826243290e-004
2.479311676e+002,3.094557440e-003
2.481392059e+002,-7.380430121e-003
2.483472443e+002,1.312950975e-003
2.485553131e+002,2.278882312e-003
2.487633972e+002,4.403931089e-003
2.489714966e+002,2.174776234e-002
2.491796112e+002,4.087320343e-002
2.493877411e+002,5.160577223e-002
2.495958862e+002,3.520640358e-002
2.498040466e+002,1.105812378e-002
2.500122223e+002,1.098299632e-003
2.502204132e+002,1.970857568e-002
2.504286194e+002,1.962271519e-002
2.506368408e+002,2.975426055e-002
2.508450775e+002,4.799962789e-002
2.510533295e+002,-7.745337673e-003
2.512615967e+002,-1.055727061e-002
2.514698792e+002,6.335793529e-003
2.516781769e+002,7.350021601e-002
2.518865051e+002,1.227090484e-003
2.520948334e+002,-8.925920352e-003
2.523031769e+002,6.296083331e-002
2.525115509e+002,2.786532789e-002
2.527199249e+002,3.700947762e-002
2.529283142e+002,-3.409379628e-003
2.531367340e+002,-4.976334516e-003
2.533451538e+002,2.915323526e-002
2.535536041e+002,-5.362707190e-003
2.537620544e+002,2.526804619e-002
2.539705353e+002,1.814161986e-002
2.541790161e+002,-1.971215243e-003
2.543875275e+002,3.899500298e-004
2.545960541e+002,-5.330509739e-004
2.548045807e+002,2.438797615e-002
2.550131378e+002,-3.967473283e-003
2.552217102e+002,-2.185866702e-003
2.554302826e+002,-4.031868652e-003
2.556388855e+002,2.556855790e-002
2.558475037e+002,-5.749079864e-003
2.560561218e+002,3.309208900e-003
2.562647705e+002,-8.603943512e-003
2.564734497e+002,2.182289172e-004
2.566821289e+002,-2.078540856e-003
2.568908081e+002,2.520365082e-002
2.570995178e+002,-5.985196214e-003
2.573082275e+002,7.709562313e-003
2.575169678e+002,-8.797129616e-003
2.577257385e+002,3.323161229e-002
2.579345093e+002,-2.679564757e-003
2.581432800e+002,2.232732251e-002
2.583520813e+002,7.333922549e-004
2.585609131e+002,8.407179266e-004
2.587697449e+002,-6.071056705e-003
2.589786072e+002,3.104216792e-002
2.591874695e+002,3.566790605e-003
2.593963318e+002,2.901371336e-003
2.596052246e+002,4.338462278e-002
2.598141479e+002,6.142607424e-003
2.600230713e+002,1.318317279e-002
2.602320251e+002,-3.935275527e-005
2.604409790e+002,2.769360691e-002
2.606499634e+002,2.546123229e-002
2.608589478e+002,2.462409250e-002
2.610679321e+002,3.116022563e-003
2.612769775e+002,-1.026749145e-003
2.614859924e+002,-5.255381577e-003
2.616950684e+002,7.130003534e-003
2.619041138e+002,1.398811582e-003
2.621131897e+002,8.418985456e-002
2.623222961e+002,-5.169521086e-003
2.625314026e+002,-2.421983052e-003
2.627405396e+002,1.352661476e-002
2.629496765e+002,1.854945719e-002
2.631588440e+002,1.283973083e-002
2.633680420e+002,1.334416098e-003
2.635772095e+002,-2.228796948e-003
2.637864380e+002,1.291485853e-003
2.639956360e+002,4.650780102e-005
2.642048950e+002,3.824372310e-003
2.644141541e+002,-4.826078657e-003
2.646234131e+002,1.180940401e-002
2.648327026e+002,-4.139194265e-003
2.650419922e+002,3.851203620e-002
2.652513123e+002,-2.325390087e-004
2.654606323e+002,-6.886731833e-003
2.656699829e+002,-4.482636694e-003
2.658793640e+002,6.886374205e-002
2.660887451e+002,1.699323533e-003
2.662981262e+002,3.595768660e-002
2.665075378e+002,1.717568934e-002
2.667169495e+002,4.795669764e-002
2.669263916e+002,-5.470032804e-003
2.671358643e+002,5.989131331e-002
2.673453369e+002,-1.541912439e-003
2.675548096e+002,3.996093292e-003
2.677643127e+002,1.648880355e-002
2.679738464e+002,7.130003534e-003
2.681833801e+002,-2.228796948e-003
2.683929138e+002,6.443119142e-003
2.686024780e+002,4.543454270e-004
2.688120728e+002,-6.693545729e-003
2.690216675e+002,5.362349376e-002
2.692312622e+002,-4.225054756e-003
2.694408875e+002,5.740135908e-002
2.696505432e+002,3.263058886e-002
2.698601990e+002,-2.185866702e-003
2.700698853e+002,4.768838175e-003
2.702795715e+002,9.909739019e-004
2.704892578e+002,5.648909137e-003
2.706989746e+002,-4.901206703e-004
2.709087219e+002,-5.749079864e-003
2.711184692e+002,1.099372841e-002
2.713282471e+002,5.010320991e-002
2.715380249e+002,6.475317059e-004
2.717478027e+002,3.051627195e-003
2.719576111e+002,-6.629150361e-003
2.721674500e+002,4.018631577e-002
2.723772888e+002,4.907288402e-002
2.725871582e+002,3.542105481e-002
2.727970276e+002,7.731027436e-003
2.730069275e+002,3.014063276e-002
2.732168274e+002,-2.486378653e-003
2.734267273e+002,3.001184203e-002
2.736366882e+002,1.103665866e-002
2.738466187e+002,-8.153175004e-003
2.740565796e+002,-9.977712296e-003
2.742665710e+002,5.326931830e-003
2.744765625e+002,-4.471903958e-004
2.746865845e+002,-2.701029880e-003
2.748966064e+002,-8.775664493e-003
2.751066589e+002,-1.949750120e-003
2.753167114e+002,-3.988938406e-003
2.755267944e+002,5.411719158e-002
2.757368774e+002,-2.765425481e-003
2.759469910e+002,1.451401133e-002
2.761571045e+002,1.867824793e-002
2.763672485e+002,1.019951887e-002
2.765773926e+002,2.241318300e-002
2.767875671e+002,5.326931830e-003
2.769977417e+002,7.366120350e-003
2.772079468e+002,1.996615715e-002
2.774181519e+002,5.956933647e-002
2.776283875e+002,-5.706149619e-003
2.778386230e+002,6.185537670e-003
2.780488892e+002,-2.636634512e-003
2.782591553e+002,-4.182124510e-003
2.784694519e+002,3.381117061e-002
2.786797485e+002,-1.670703292e-003
2.788900757e+002,1.119764755e-003
2.791004028e+002,9.577029385e-003
2.793107605e+002,3.370384499e-002
2.795211182e+002,6.904619513e-004
2.797315063e+002,2.202681080e-002
2.799418945e+002,-2.142936457e-003
2.801523132e+002,2.657741867e-002
2.803627625e+002,-4.901206703e-004
2.805731812e+002,6.046014023e-004
2.807836609e+002,3.812566400e-002
2.809941406e+002,1.288266107e-002
